sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,4.21875,-11.8125,0.80625
1,3.375,-10.9375,1.6875
2,2.03125,-8.875,1.84375
3,4.15625,-13.25,1.6375
4,1.296875,-6.125,1.403125
5,5.3125,-14.4375,1.06875
6,2.625,-9.625,1.64375
7,2.40625,-9.3125,1.65
8,4.21875,-12.0,1.29375
9,5.65625,-12.5625,0.825
10,1.351562,-6.59375,2.142188
11,2.890625,-10.75,1.609375
12,1.273438,-5.84375,1.967187
13,1.210938,-5.34375,2.085937
14,1.601562,-7.3125,2.076563
15,1.320312,-6.5,1.807813
16,2.59375,-10.5,1.628125
17,3.234375,-10.8125,1.484375
18,2.0,-8.6875,1.575
19,0.664062,-3.359375,2.792188
20,3.75,-11.6875,1.1875
21,1.28125,-5.9375,2.2
22,3.28125,-10.9375,1.40625
23,4.46875,-12.6875,1.325
24,1.960938,-8.1875,1.054687
25,3.359375,-11.4375,1.153125
26,4.8125,-12.0625,1.24375
27,1.195312,-5.90625,1.901563
28,4.40625,-12.375,0.91875
29,4.9375,-13.375,1.10625
30,3.515625,-12.5625,1.496875
31,2.375,-8.9375,1.759375
32,3.78125,-11.6875,1.14375
33,4.5625,-12.625,1.24375
34,3.5625,-13.125,1.18125
35,3.0,-9.75,1.25625
36,3.046875,-10.25,1.075
37,1.828125,-8.0,1.534375
38,4.0625,-13.125,1.15
39,1.25,-6.15625,1.925
40,2.5625,-9.6875,1.51875
41,1.664062,-7.3125,2.045313
42,2.59375,-9.25,1.403125
43,3.359375,-11.25,1.18125
44,1.828125,-7.4375,1.665625
45,1.976562,-8.5,1.907813
46,2.125,-9.3125,1.88125
47,1.203125,-5.96875,1.89375
48,4.25,-11.6875,1.025
49,1.851562,-8.0,2.067188
50,1.992188,-8.75,1.835937
51,3.953125,-12.1875,1.378125
52,4.0625,-11.875,1.13125
53,3.515625,-11.0625,1.134375
54,4.46875,-12.3125,1.2625
55,4.625,-12.25,0.89375
56,1.679688,-7.84375,1.789062
57,3.1875,-10.8125,1.5
58,4.875,-12.6875,1.5125
59,3.96875,-13.3125,1.075
60,1.210938,-5.625,2.151562
61,3.015625,-10.25,1.421875
62,3.75,-10.75,1.5875
63,2.65625,-10.1875,1.64375
64,1.71875,-7.75,2.25625
65,0.9375,-4.6875,1.6625
66,3.03125,-11.75,0.903125
67,1.554688,-7.28125,2.039062
68,3.703125,-12.375,1.053125
69,5.25,-14.5625,1.025
70,2.734375,-9.8125,1.884375
71,3.9375,-11.5,1.25
72,2.328125,-9.8125,1.896875
73,3.40625,-10.8125,1.48125
74,4.4375,-11.9375,1.01875
75,2.140625,-8.6875,1.825
76,3.53125,-10.5625,0.975
77,1.757812,-7.875,1.689063
78,1.234375,-5.90625,1.91875
79,3.59375,-12.1875,1.21875
80,1.742188,-7.625,2.001562
81,1.398438,-6.84375,1.882812
82,1.148438,-5.625,2.092187
83,4.9375,-12.5,1.03125
84,1.164062,-5.5,1.823438
85,1.976562,-7.90625,1.282813
86,1.867188,-8.125,1.873437
87,3.5625,-11.25,1.6375
