sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,3.6875,-9.1875,0.521875
1,3.359375,-9.5625,1.271875
2,2.28125,-7.84375,1.4625
3,3.8125,-10.625,1.35625
4,1.242188,-5.15625,1.351562
5,4.3125,-10.625,0.79375
6,2.5625,-8.1875,1.421875
7,2.109375,-6.8125,1.4
8,3.875,-9.25,1.19375
9,4.1875,-9.25,0.48125
10,1.484375,-5.875,1.759375
11,2.421875,-8.5,1.2625
12,1.632812,-6.40625,1.735938
13,2.03125,-7.125,1.53125
14,1.789062,-7.1875,1.651563
15,1.226562,-5.53125,1.879688
16,2.234375,-8.5,1.44375
17,3.109375,-9.25,1.175
18,1.953125,-7.21875,1.571875
19,1.382812,-5.375,2.254688
20,3.234375,-9.6875,0.990625
21,1.75,-6.375,1.6125
22,2.921875,-8.4375,1.21875
23,3.4375,-8.875,1.4
24,1.796875,-7.15625,0.8
25,2.8125,-9.1875,1.040625
26,3.9375,-9.625,1.18125
27,1.296875,-5.40625,1.696875
28,4.03125,-9.875,0.83125
29,3.71875,-9.375,1.125
30,2.78125,-9.125,1.353125
31,1.84375,-6.625,1.615625
32,2.78125,-8.125,1.2875
33,4.1875,-10.25,1.0875
34,2.734375,-8.9375,1.0625
35,2.671875,-7.71875,1.103125
36,3.15625,-8.8125,0.84375
37,1.726562,-6.5,1.285938
38,3.3125,-9.6875,1.153125
39,1.53125,-5.90625,1.7
40,2.5625,-8.875,1.29375
41,1.710938,-6.125,1.720312
42,2.234375,-6.78125,1.209375
43,3.234375,-9.375,1.140625
44,2.171875,-7.0625,1.265625
45,2.21875,-7.75,1.521875
46,2.421875,-8.1875,1.5125
47,1.546875,-5.8125,1.590625
48,3.796875,-9.375,0.728125
49,2.171875,-7.3125,1.715625
50,2.21875,-7.8125,1.428125
51,3.421875,-9.8125,1.240625
52,4.0625,-10.5625,0.83125
53,2.984375,-8.875,1.10625
54,3.828125,-9.4375,1.253125
55,4.34375,-10.75,0.79375
56,1.8125,-7.21875,1.49375
57,2.703125,-8.625,1.384375
58,4.0625,-10.125,1.25
59,3.5625,-10.5625,1.03125
60,1.523438,-5.90625,1.910937
61,2.4375,-7.28125,1.221875
62,3.421875,-9.125,1.403125
63,2.28125,-7.9375,1.446875
64,2.390625,-7.78125,1.834375
65,1.484375,-5.84375,1.3875
66,2.453125,-8.8125,0.75
67,1.78125,-6.46875,1.784375
68,3.578125,-10.1875,0.859375
