sample_idx,cdd_score,cdd_memorized
233,0.0,0
234,0.25,1
235,0.0,0
236,0.0,0
237,0.0,0
238,0.0,0
239,0.0,0
240,0.0,0
241,0.05,1
242,0.1,1
243,0.5,1
244,0.0,0
245,1.0,1
246,0.0,0
247,0.0,0
248,0.0,0
249,0.0,0
250,0.0,0
251,0.0,0
252,0.0,0
253,0.05,1
254,0.05,1
255,0.1,1
256,0.0,0
257,0.0,0
258,1.0,1
259,0.0,0
260,0.0,0
261,0.0,0
262,0.0,0
263,0.15,1
264,0.0,0
265,0.0,0
266,0.1,1
267,0.0,0
268,0.0,0
269,0.0,0
270,0.0,0
271,0.0,0
272,0.0,0
273,0.0,0
274,0.0,0
275,0.0,0
276,0.0,0
277,0.0,0
278,0.0,0
279,0.0,0
280,0.6,1
281,0.15,1
282,0.0,0
283,0.0,0
284,0.0,0
285,0.0,0
286,0.0,0
287,0.0,0
288,0.0,0
289,0.1,1
290,0.0,0
291,1.0,1
292,0.0,0
293,0.0,0
294,0.0,0
295,0.0,0
296,0.05,1
297,0.0,0
298,0.2,1
299,1.0,1
300,0.05,1
301,0.0,0
302,0.0,0
303,0.25,1
304,0.1,1
305,0.1,1
306,0.0,0
307,0.0,0
308,0.2,1
309,0.1,1
310,0.0,0
311,0.0,0
312,0.0,0
313,0.0,0
314,0.05,1
315,0.0,0
316,0.0,0
317,0.9,1
318,0.0,0
319,0.0,0
320,0.0,0
321,0.1,1
322,0.0,0
323,0.05,1
324,0.0,0
325,0.15,1
326,0.0,0
327,0.0,0
328,0.0,0
329,0.0,0
330,0.0,0
331,0.0,0
332,0.0,0
333,0.15,1
334,0.0,0
335,0.0,0
336,0.0,0
337,0.05,1
338,0.0,0
339,0.0,0
340,0.05,1
341,0.0,0
342,0.2,1
343,0.0,0
344,0.0,0
345,0.0,0
346,0.0,0
347,0.0,0
348,0.0,0
349,0.1,1
350,1.0,1
351,0.65,1
352,0.0,0
353,0.0,0
354,0.0,0
355,0.0,0
356,0.15,1
357,0.15,1
358,0.0,0
359,0.15,1
360,0.3,1
361,0.3,1
362,0.0,0
363,0.55,1
364,0.0,0
365,0.05,1
366,1.0,1
367,0.0,0
368,0.0,0
369,0.0,0
370,0.05,1
371,0.0,0
372,0.35,1
373,0.0,0
374,0.0,0
375,0.0,0
376,0.05,1
377,0.05,1
378,0.05,1
379,0.0,0
380,0.0,0
381,0.0,0
382,0.0,0
383,0.0,0
384,0.0,0
385,0.4,1
386,0.0,0
387,0.0,0
388,0.0,0
389,0.0,0
390,0.05,1
391,0.0,0
392,0.0,0
393,0.0,0
394,0.0,0
395,0.65,1
396,0.0,0
397,0.0,0
398,0.35,1
399,0.35,1
400,0.15,1
401,0.0,0
402,1.0,1
403,1.0,1
404,0.0,0
405,0.0,0
406,0.0,0
407,0.0,0
408,0.1,1
409,0.0,0
410,1.0,1
411,0.0,0
412,0.45,1
413,0.15,1
414,0.0,0
415,0.0,0
416,0.15,1
417,0.05,1
418,0.05,1
419,0.45,1
420,0.1,1
421,0.05,1
422,0.0,0
423,0.0,0
424,0.0,0
425,0.0,0
426,0.1,1
427,0.05,1
428,0.9,1
429,0.0,0
430,0.0,0
431,0.15,1
432,0.45,1
433,0.25,1
434,0.1,1
435,0.0,0
436,0.55,1
437,1.0,1
438,0.0,0
439,0.2,1
440,0.0,0
441,0.15,1
442,0.3,1
443,0.0,0
444,0.1,1
445,0.0,0
446,0.15,1
447,0.0,0
448,0.1,1
449,0.1,1
450,0.5,1
451,0.0,0
452,0.05,1
453,0.05,1
454,0.0,0
455,0.1,1
456,0.6,1
457,0.05,1
458,0.0,0
459,0.15,1
460,0.05,1
461,0.05,1
462,0.0,0
463,0.1,1
464,0.0,0
465,0.05,1
466,0.05,1
467,0.0,0
468,0.0,0
469,0.0,0
470,0.7,1
471,0.0,0
472,0.0,0
473,0.0,0
474,0.0,0
475,0.0,0
476,0.0,0
477,0.1,1
478,0.0,0
479,0.0,0
480,0.0,0
481,0.0,0
482,0.0,0
483,0.1,1
484,0.05,1
485,0.0,0
486,0.15,1
487,0.1,1
488,0.0,0
489,0.0,0
490,0.0,0
491,0.0,0
492,0.0,0
493,0.0,0
494,0.05,1
495,0.1,1
496,0.0,0
497,0.0,0
498,0.1,1
499,0.05,1
500,0.0,0
501,0.0,0
502,0.0,0
503,0.05,1
504,0.0,0
505,0.0,0
506,0.0,0
507,0.65,1
508,0.4,1
509,0.0,0
510,0.5,1
511,0.0,0
512,0.0,0
513,0.0,0
514,0.0,0
515,0.25,1
516,0.0,0
517,0.0,0
518,0.0,0
519,0.0,0
520,0.0,0
521,0.15,1
522,0.65,1
523,0.0,0
524,0.0,0
525,0.0,0
526,0.0,0
527,0.0,0
528,0.0,0
529,0.05,1
530,0.05,1
531,0.0,0
532,0.0,0
533,0.05,1
534,0.05,1
535,0.0,0
536,0.0,0
537,0.1,1
538,0.0,0
539,0.0,0
540,0.0,0
541,0.0,0
542,0.0,0
543,0.0,0
544,0.0,0
545,0.0,0
546,0.05,1
547,0.3,1
548,0.0,0
549,0.0,0
550,0.65,1
551,0.6,1
552,0.0,0
553,0.0,0
554,0.0,0
555,0.05,1
556,0.0,0
557,0.1,1
558,0.0,0
559,0.0,0
560,0.25,1
561,0.0,0
562,0.0,0
563,0.05,1
564,0.0,0
565,0.0,0
566,0.05,1
567,0.15,1
568,0.15,1
569,0.0,0
570,0.0,0
571,0.0,0
572,0.0,0
573,0.4,1
574,0.1,1
575,0.0,0
576,1.0,1
577,0.0,0
578,0.0,0
579,0.0,0
580,0.0,0
581,0.05,1
582,0.0,0
583,0.0,0
584,0.0,0
585,0.4,1
586,0.0,0
587,0.0,0
588,0.0,0
589,0.0,0
590,0.0,0
591,0.0,0
592,0.0,0
593,0.0,0
594,0.0,0
595,0.1,1
596,0.05,1
597,0.0,0
598,0.0,0
599,0.05,1
600,0.0,0
601,0.0,0
602,0.0,0
603,0.0,0
604,0.05,1
605,0.0,0
606,0.0,0
607,0.8,1
608,0.0,0
609,0.0,0
610,0.0,0
611,0.0,0
612,0.0,0
613,0.35,1
614,0.0,0
615,0.1,1
616,0.95,1
617,0.25,1
618,0.05,1
619,0.0,0
620,0.0,0
621,0.0,0
622,0.05,1
623,1.0,1
624,0.0,0
625,0.05,1
626,0.0,0
627,0.0,0
628,0.0,0
629,0.0,0
630,0.0,0
631,0.0,0
632,0.0,0
633,0.0,0
634,0.0,0
635,0.0,0
636,0.35,1
637,0.85,1
638,0.0,0
639,1.0,1
640,1.0,1
641,0.0,0
642,0.0,0
643,0.0,0
644,0.0,0
645,0.05,1
646,0.0,0
647,1.0,1
648,0.0,0
649,0.0,0
650,0.4,1
651,0.35,1
652,0.15,1
653,0.0,0
654,0.1,1
655,0.0,0
656,0.0,0
657,0.45,1
658,0.0,0
659,0.15,1
660,0.1,1
661,0.25,1
662,0.1,1
663,0.05,1
664,0.0,0
665,0.0,0
666,0.0,0
667,0.0,0
668,0.0,0
669,0.45,1
670,0.75,1
671,0.0,0
672,0.05,1
673,0.0,0
674,0.0,0
675,0.0,0
676,0.0,0
677,0.1,1
678,0.9,1
679,0.0,0
680,0.0,0
681,0.4,1
682,0.15,1
683,0.0,0
684,0.05,1
685,0.0,0
686,0.1,1
687,0.15,1
688,0.0,0
689,0.0,0
690,0.25,1
691,0.15,1
692,0.0,0
693,0.0,0
694,0.5,1
695,0.35,1
696,0.0,0
697,0.0,0
698,0.05,1
699,0.6,1
700,0.0,0
701,0.0,0
702,0.0,0
703,0.0,0
704,1.0,1
705,0.0,0
706,0.0,0
707,0.05,1
708,0.1,1
709,0.0,0
710,0.45,1
711,0.0,0
712,0.0,0
713,0.0,0
714,0.8,1
715,0.0,0
716,0.85,1
717,0.0,0
718,0.0,0
719,0.1,1
720,0.0,0
721,0.0,0
722,0.2,1
723,0.05,1
724,0.25,1
725,0.0,0
726,0.95,1
727,0.05,1
728,0.1,1
729,0.75,1
730,0.5,1
731,0.0,0
732,0.1,1
733,0.35,1
734,0.0,0
735,0.25,1
736,0.0,0
737,0.05,1
738,0.0,0
739,0.1,1
740,0.0,0
741,0.0,0
742,0.8,1
743,0.8,1
744,1.0,1
745,0.0,0
746,0.15,1
747,0.0,0
748,0.0,0
749,0.1,1
750,0.1,1
751,0.0,0
752,1.0,1
753,0.05,1
754,0.3,1
755,0.35,1
756,0.45,1
757,0.0,0
758,0.0,0
759,0.0,0
760,0.0,0
761,0.0,0
762,0.0,0
763,0.05,1
764,0.05,1
765,0.0,0
766,0.0,0
767,0.1,1
768,0.0,0
769,0.0,0
770,0.0,0
771,0.0,0
772,0.05,1
773,0.0,0
774,0.0,0
775,0.0,0
776,0.0,0
777,0.0,0
778,0.15,1
779,0.15,1
780,0.0,0
781,0.0,0
782,0.0,0
783,0.05,1
784,1.0,1
785,0.0,0
786,0.0,0
787,0.45,1
788,0.0,0
789,0.0,0
790,0.0,0
791,0.0,0
792,0.0,0
793,0.0,0
794,0.0,0
795,0.0,0
796,0.0,0
797,0.0,0
798,0.05,1
799,0.0,0
800,0.0,0
801,0.0,0
802,0.0,0
803,0.0,0
804,0.3,1
805,0.0,0
806,0.65,1
807,0.0,0
808,0.0,0
809,0.0,0
810,0.0,0
811,1.0,1
812,0.0,0
813,0.0,0
814,0.0,0
815,0.0,0
816,0.0,0
817,0.0,0
818,0.0,0
819,0.0,0
820,0.0,0
821,0.0,0
822,0.3,1
823,0.0,0
824,0.0,0
825,0.35,1
826,0.0,0
827,0.05,1
828,0.0,0
829,0.0,0
830,0.4,1
831,0.0,0
832,0.3,1
833,0.1,1
834,0.0,0
835,0.0,0
836,0.0,0
837,0.0,0
838,0.95,1
839,0.0,0
840,0.0,0
841,0.0,0
842,0.0,0
843,0.0,0
844,0.0,0
845,0.05,1
846,0.65,1
847,0.1,1
848,0.0,0
849,0.0,0
850,0.0,0
851,0.0,0
852,0.0,0
853,0.0,0
854,0.0,0
855,0.0,0
856,0.0,0
857,0.0,0
858,0.0,0
859,0.0,0
860,0.0,0
861,0.0,0
862,0.15,1
863,0.4,1
864,0.0,0
865,0.0,0
866,0.0,0
867,0.0,0
868,0.0,0
869,0.0,0
870,0.0,0
871,0.0,0
872,0.0,0
873,0.0,0
874,0.0,0
875,0.1,1
876,0.0,0
877,0.0,0
878,0.0,0
879,0.5,1
880,0.0,0
881,0.0,0
882,0.5,1
883,0.0,0
884,0.05,1
885,0.0,0
886,0.0,0
887,0.05,1
888,0.0,0
889,1.0,1
890,0.05,1
891,0.0,0
892,0.0,0
893,1.0,1
894,0.05,1
895,0.0,0
896,0.0,0
897,0.0,0
898,0.2,1
899,0.0,0
900,0.15,1
901,0.0,0
902,0.0,0
903,0.05,1
904,0.25,1
905,0.0,0
906,0.0,0
907,0.0,0
908,0.25,1
909,0.95,1
910,0.0,0
911,0.05,1
912,0.1,1
913,0.1,1
914,0.0,0
915,0.0,0
916,0.0,0
917,0.05,1
918,0.0,0
919,0.0,0
920,0.1,1
921,0.0,0
922,0.0,0
923,0.05,1
924,0.0,0
925,0.0,0
926,0.25,1
927,0.0,0
928,0.65,1
929,0.0,0
930,0.0,0
931,0.0,0
932,0.05,1
933,0.05,1
934,0.1,1
935,0.0,0
936,0.0,0
937,0.0,0
938,0.05,1
939,0.35,1
940,0.0,0
941,0.45,1
942,0.75,1
943,0.05,1
944,0.15,1
945,0.35,1
946,0.45,1
947,0.0,0
948,0.0,0
949,0.45,1
950,0.25,1
951,1.0,1
952,0.0,0
953,0.05,1
954,0.0,0
955,0.1,1
956,0.0,0
957,0.85,1
958,0.0,0
959,0.0,0
960,0.05,1
961,0.0,0
962,0.1,1
963,0.1,1
964,0.0,0
965,0.0,0
966,0.1,1
967,0.0,0
968,0.25,1
969,0.0,0
970,0.0,0
971,0.5,1
972,0.0,0
973,0.6,1
974,0.1,1
975,0.0,0
976,0.0,0
977,0.0,0
978,0.0,0
979,0.0,0
980,0.0,0
981,0.0,0
982,0.0,0
983,0.0,0
984,0.0,0
985,0.05,1
986,0.4,1
987,0.0,0
988,0.0,0
989,0.0,0
990,0.0,0
991,0.0,0
992,0.85,1
993,0.0,0
994,0.0,0
995,0.0,0
996,0.05,1
997,0.0,0
998,0.5,1
999,0.0,0
