sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,3.3125,-9.0625,0.609375
1,2.703125,-8.0625,1.253125
2,1.539062,-6.28125,1.417188
3,2.984375,-8.875,1.165625
4,1.0,-4.4375,1.115625
5,4.1875,-10.5,0.75
6,2.015625,-7.375,1.390625
7,1.679688,-6.25,1.292187
8,3.265625,-8.8125,1.0625
9,4.15625,-9.0,0.45625
10,1.054688,-4.875,1.557812
11,2.296875,-8.5625,1.20625
12,0.921875,-3.921875,1.617188
13,1.054688,-4.375,1.548437
14,1.359375,-6.0,1.496875
15,1.09375,-5.15625,1.446875
16,2.109375,-8.375,1.18125
17,2.46875,-8.0,1.20625
18,1.5625,-6.4375,1.303125
19,0.490234,-2.328125,2.076953
20,2.9375,-9.1875,0.896875
21,0.984375,-4.34375,1.657813
22,2.34375,-7.625,1.11875
23,3.09375,-8.5,1.09375
24,1.578125,-6.25,0.829688
25,2.484375,-8.125,0.94375
26,3.5,-8.25,0.865625
27,0.960938,-4.46875,1.351562
28,3.578125,-9.5625,0.853125
29,3.34375,-8.75,1.01875
30,2.5,-8.5625,1.15
31,1.742188,-6.09375,1.398437
32,2.453125,-7.46875,1.003125
33,3.265625,-8.875,0.99375
34,2.453125,-8.3125,0.840625
35,2.296875,-7.0625,0.971875
36,2.453125,-8.0,0.928125
37,1.507812,-5.96875,1.145313
38,2.671875,-7.53125,0.965625
39,0.992188,-4.5625,1.510937
40,2.09375,-7.28125,1.253125
41,1.25,-5.09375,1.478125
42,1.835938,-5.8125,1.014062
43,2.625,-8.1875,0.946875
44,1.460938,-5.40625,1.173437
45,1.40625,-5.84375,1.50625
46,1.554688,-6.4375,1.492187
47,0.914062,-4.15625,1.482813
48,3.34375,-8.625,0.80625
49,1.5,-5.90625,1.675
50,1.507812,-6.34375,1.392188
51,2.875,-8.5625,1.096875
52,3.0,-8.5625,1.05
53,2.53125,-7.875,1.009375
54,3.0,-8.125,1.134375
55,3.5625,-9.5,0.75625
56,1.304688,-5.65625,1.360937
57,2.21875,-7.6875,1.196875
58,3.546875,-9.3125,1.134375
59,3.046875,-9.4375,0.8625
60,1.03125,-4.375,1.59375
61,2.21875,-7.09375,1.0625
62,2.78125,-7.96875,1.234375
63,1.875,-6.75,1.325
64,1.34375,-5.84375,1.675
65,0.804688,-3.734375,1.249218
66,2.203125,-7.90625,0.70625
67,1.15625,-5.03125,1.58125
68,2.75,-8.8125,0.915625
69,3.75,-9.75,0.79375
70,2.140625,-6.8125,1.55625
71,2.8125,-7.90625,1.06875
72,1.742188,-6.96875,1.414062
73,2.578125,-7.59375,1.134375
74,3.421875,-8.8125,0.7
75,1.5,-5.5,1.3875
76,2.46875,-6.96875,0.915625
77,1.390625,-5.59375,1.315625
78,0.917969,-4.0625,1.549219
79,2.515625,-7.84375,0.975
80,1.28125,-5.21875,1.45625
81,1.046875,-4.75,1.403125
82,0.933594,-4.25,1.510156
83,3.4375,-8.6875,0.953125
84,0.816406,-3.609375,1.457031
85,1.4375,-5.46875,1.065625
86,1.40625,-5.6875,1.55
87,2.671875,-8.125,1.19375
88,3.5,-9.0625,0.840625
89,2.171875,-7.09375,0.8625
90,1.226562,-5.4375,1.782813
91,1.3125,-5.625,1.30625
92,1.859375,-7.09375,1.21875
93,2.65625,-7.9375,0.85
94,2.65625,-8.125,1.034375
95,1.804688,-6.5,1.360937
96,2.234375,-8.0,1.075
97,1.585938,-6.53125,1.764062
98,1.390625,-6.125,1.403125
99,2.078125,-6.75,1.415625
