sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,3.0625,-10.4375,2.40625
1,2.890625,-9.375,1.55
2,2.53125,-9.8125,3.125
3,3.6875,-10.3125,1.94375
4,3.09375,-9.5625,2.296875
5,1.375,-5.78125,3.54375
6,1.703125,-7.25,3.675
7,6.4375,-12.875,0.76875
8,1.117188,-4.6875,4.432812
9,4.5,-10.6875,1.80625
10,4.90625,-12.75,1.3875
11,1.8125,-8.5,3.503125
12,4.0625,-11.6875,1.9875
13,5.09375,-11.6875,1.74375
14,3.125,-10.25,2.38125
15,1.65625,-7.3125,3.115625
16,4.75,-12.6875,2.03125
17,1.671875,-7.4375,2.675
18,2.0625,-7.375,3.99375
19,1.828125,-7.65625,2.859375
20,7.5625,-15.3125,0.6375
21,2.046875,-8.3125,2.790625
22,1.859375,-7.375,3.871875
23,2.890625,-10.375,2.840625
24,1.242188,-5.0625,4.098437
25,5.125,-13.5,1.45625
26,3.875,-10.75,2.65625
27,4.21875,-10.75,2.175
28,4.65625,-10.875,1.48125
29,4.3125,-11.75,1.35625
30,5.625,-12.25,1.50625
31,4.6875,-11.375,2.16875
32,6.28125,-13.4375,1.225
33,1.21875,-5.03125,4.228125
34,1.929688,-6.875,3.951562
35,1.625,-6.78125,3.325
36,4.8125,-12.1875,1.18125
37,3.703125,-10.8125,2.021875
38,2.984375,-10.375,2.978125
39,6.34375,-13.6875,0.9625
40,5.28125,-13.0,1.35
41,5.1875,-12.125,1.7625
42,4.6875,-11.5,0.6625
43,2.515625,-9.5625,2.415625
44,1.789062,-8.0,3.623438
45,1.664062,-7.03125,3.248438
46,3.59375,-10.375,2.4375
47,1.8125,-7.09375,3.48125
48,4.84375,-11.9375,1.2625
49,1.828125,-7.09375,3.921875
50,3.734375,-10.375,1.771875
51,2.203125,-8.4375,3.234375
52,1.703125,-7.53125,3.0875
53,4.28125,-11.8125,1.79375
54,2.609375,-8.5,3.084375
55,5.90625,-13.5625,0.8
56,5.34375,-13.4375,1.275
57,0.875,-3.953125,4.428125
58,4.3125,-12.625,1.3375
59,5.46875,-12.8125,1.13125
60,1.3125,-5.78125,4.96875
61,2.734375,-10.0625,2.65
62,2.234375,-9.1875,1.78125
63,1.039062,-4.40625,3.985938
64,1.5,-6.53125,4.30625
65,4.34375,-12.3125,1.35625
66,5.90625,-13.8125,1.00625
67,3.21875,-11.125,1.55
68,1.90625,-7.84375,3.096875
69,4.53125,-11.5625,1.96875
70,3.5625,-11.5,1.89375
71,4.40625,-11.9375,1.75
72,2.421875,-9.4375,2.778125
73,2.875,-9.625,1.71875
74,1.726562,-6.53125,4.079688
75,3.875,-11.1875,1.80625
76,4.15625,-11.6875,0.9
77,3.796875,-11.75,1.571875
78,6.5,-13.8125,0.9625
79,1.359375,-5.78125,3.98125
80,1.421875,-5.5,3.671875
81,2.046875,-8.875,2.725
82,4.53125,-13.625,2.6
83,3.421875,-10.4375,2.934375
84,2.40625,-9.1875,3.19375
85,4.625,-12.125,1.8
86,1.578125,-7.0625,3.921875
87,5.03125,-11.875,1.60625
88,1.53125,-6.78125,3.53125
89,3.46875,-10.25,2.025
90,1.757812,-7.5,3.751563
91,3.046875,-10.4375,2.484375
92,3.140625,-10.4375,1.759375
93,2.09375,-8.75,2.609375
94,3.3125,-10.25,2.3875
95,5.46875,-13.0625,0.5875
96,0.867188,-4.0625,4.514062
97,2.796875,-9.875,3.565625
98,4.0625,-11.875,1.71875
99,4.375,-12.375,2.06875
100,1.476562,-6.5,4.085938
101,4.09375,-10.9375,2.11875
102,0.964844,-4.65625,3.657031
103,1.1875,-5.15625,4.053125
104,2.78125,-10.5625,2.05625
105,1.429688,-6.28125,3.767187
106,2.890625,-10.8125,2.971875
107,3.75,-10.875,2.56875
108,2.734375,-9.1875,2.46875
109,5.71875,-12.125,1.35
110,1.21875,-5.6875,4.35625
111,2.625,-10.5,3.25
