sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,2.71875,-8.0625,0.659375
1,2.140625,-6.8125,1.11875
2,1.296875,-5.28125,1.31875
3,2.484375,-7.4375,1.003125
4,0.769531,-3.421875,0.980469
5,3.390625,-9.125,0.740625
6,1.609375,-5.875,1.184375
7,1.429688,-5.40625,1.107812
8,2.75,-7.375,0.953125
9,3.71875,-7.46875,0.45625
10,0.871094,-4.21875,1.502343
11,1.90625,-7.03125,1.04375
12,0.757812,-3.421875,1.48125
13,0.789062,-3.5625,1.539063
14,1.03125,-4.59375,1.478125
15,0.941406,-4.4375,1.227344
16,1.671875,-6.59375,1.053125
17,2.078125,-6.59375,0.996875
18,1.273438,-5.3125,1.125
19,0.339844,-1.726562,2.002344
20,2.4375,-7.90625,0.803125
21,0.722656,-3.328125,1.563281
22,1.953125,-6.5,0.965625
23,2.59375,-6.96875,1.021875
24,1.234375,-4.9375,0.807813
25,2.109375,-6.875,0.834375
26,3.203125,-7.375,0.759375
27,0.726562,-3.46875,1.414063
28,3.1875,-8.6875,0.784375
29,3.0,-7.6875,0.8875
30,2.046875,-7.15625,1.0
31,1.484375,-5.28125,1.225
32,2.15625,-6.5,0.928125
33,2.96875,-7.65625,0.89375
34,2.1875,-7.21875,0.725
35,1.992188,-6.03125,0.898437
36,2.140625,-7.0,0.7625
37,1.226562,-5.0,1.018751
38,2.375,-6.96875,0.859375
39,0.789062,-3.71875,1.481251
40,1.757812,-6.21875,1.020313
41,0.996094,-4.09375,1.397656
42,1.601562,-4.78125,0.954688
43,2.375,-7.65625,0.871875
44,1.242188,-4.53125,1.054687
45,1.25,-5.3125,1.378125
46,1.234375,-5.3125,1.396875
47,0.804688,-3.875,1.424999
48,2.75,-7.3125,0.7125
49,0.875,-3.9375,1.81875
50,1.328125,-5.75,1.271875
51,2.484375,-7.25,0.940625
52,2.453125,-7.34375,0.90625
53,2.109375,-6.65625,0.85625
54,2.484375,-6.625,1.103125
55,3.125,-8.75,0.715625
56,1.117188,-5.125,1.367187
57,1.882812,-6.34375,1.064063
58,3.109375,-8.125,1.103125
59,2.5,-7.90625,0.821875
60,0.996094,-4.375,1.538281
61,1.8125,-5.65625,0.93125
62,2.421875,-6.9375,1.096875
63,1.585938,-5.75,1.154687
64,1.195312,-5.46875,1.576563
65,0.644531,-3.15625,1.199219
66,1.84375,-6.59375,0.61875
67,1.0,-4.5,1.528125
68,2.328125,-7.375,0.853125
69,3.34375,-8.625,0.690625
70,1.859375,-5.90625,1.396875
71,2.515625,-7.375,0.925
72,1.40625,-5.78125,1.365625
73,2.28125,-6.5,0.98125
74,2.921875,-7.78125,0.703125
75,1.265625,-4.84375,1.321875
76,2.125,-6.125,0.8
77,0.988281,-4.28125,1.266406
78,0.765625,-3.5,1.29375
79,2.265625,-7.21875,0.796875
80,1.070312,-4.5,1.398438
81,0.878906,-3.984375,1.317969
82,0.714844,-3.453125,1.522656
83,3.125,-7.75,0.821875
84,0.570312,-2.46875,1.250001
85,1.179688,-4.71875,1.004687
86,1.1875,-4.8125,1.30625
87,2.359375,-7.21875,1.05
88,3.109375,-8.125,0.815625
89,1.914062,-6.25,0.739063
90,1.03125,-4.75,1.759375
91,1.117188,-4.78125,1.317187
92,1.429688,-5.34375,1.051562
93,2.296875,-6.78125,0.75625
94,2.328125,-6.9375,0.95625
95,1.375,-4.875,1.209375
96,1.859375,-7.03125,0.965625
97,1.179688,-5.1875,1.657812
98,1.0625,-4.8125,1.471875
99,1.75,-6.09375,1.2625
100,2.765625,-7.34375,1.078125
101,2.125,-6.5625,0.725
102,2.71875,-7.9375,0.88125
103,1.671875,-3.265625,0.045313
104,3.4375,-8.3125,0.93125
105,1.882812,-6.125,1.017188
106,0.828125,-4.125,0.517188
107,0.964844,-4.65625,1.680469
108,3.1875,-8.5,0.878125
109,1.328125,-5.09375,0.957813
110,1.007812,-4.59375,2.060938
111,0.914062,-3.9375,1.053126
112,1.335938,-5.28125,1.767187
113,2.34375,-7.03125,1.1375
114,0.494141,-2.484375,1.701171
115,1.03125,-4.90625,1.535937
116,1.03125,-4.59375,1.36875
117,1.757812,-6.40625,1.342188
118,2.46875,-6.78125,0.871875
119,2.765625,-7.8125,0.953125
120,1.570312,-5.625,1.151563
121,1.265625,-5.6875,1.371875
122,3.15625,-7.71875,1.15
123,1.53125,-5.6875,0.9625
124,1.960938,-7.3125,1.120312
125,2.9375,-7.34375,0.596875
126,1.492188,-6.0625,0.487499
127,0.980469,-4.0625,0.964844
128,1.101562,-5.125,1.467188
129,2.65625,-7.5625,0.890625
130,2.140625,-6.875,1.003125
131,2.1875,-7.03125,0.8375
132,2.328125,-7.4375,0.684375
133,2.796875,-7.78125,0.8
134,2.546875,-8.25,1.09375
135,1.46875,-5.625,0.996875
136,2.5,-7.65625,0.9375
137,2.28125,-6.5625,1.14375
138,2.359375,-6.5,0.86875
139,2.96875,-7.75,0.996875
140,2.125,-7.09375,0.934375
141,1.789062,-6.46875,1.098438
142,2.28125,-7.46875,0.865625
143,2.28125,-7.0625,0.83125
144,1.90625,-6.375,0.759375
145,1.984375,-7.03125,1.0
146,0.933594,-4.3125,1.488281
147,0.679688,-3.21875,1.676562
148,2.28125,-8.0625,1.296875
149,1.4375,-5.40625,1.1
150,2.046875,-6.5,1.065625
151,0.753906,-3.328125,1.719532
152,1.296875,-5.03125,1.325
153,1.65625,-6.25,0.971875
154,1.117188,-4.625,1.329687
155,2.890625,-8.25,0.584375
156,3.0,-7.71875,0.853125
157,1.59375,-6.1875,1.54375
158,1.765625,-6.78125,1.2125
159,1.515625,-5.625,1.05625
160,1.140625,-4.375,0.779688
161,2.484375,-7.125,1.03125
162,1.367188,-5.125,0.910937
163,1.765625,-6.1875,1.015625
164,2.0,-6.5,1.159375
165,0.726562,-3.3125,0.964063
166,1.46875,-5.21875,0.75625
167,3.578125,-8.6875,0.596875
168,1.257812,-4.875,0.623438
