sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,2.40625,-10.0,1.665625
1,1.671875,-7.1875,1.565625
2,1.421875,-6.8125,2.171875
3,1.460938,-6.34375,2.220312
4,1.671875,-7.0625,1.771875
5,0.679688,-3.375,2.329687
6,0.796875,-3.9375,2.171875
7,4.90625,-13.375,1.0
8,0.515625,-2.5625,2.74375
9,2.09375,-7.71875,1.946875
10,3.421875,-11.0625,1.228125
11,0.679688,-3.4375,2.264062
12,2.578125,-9.75,1.565625
13,4.28125,-12.375,1.4125
14,1.734375,-7.8125,1.85625
15,0.75,-3.734375,1.95625
16,2.84375,-10.125,1.79375
17,1.179688,-5.8125,1.579687
18,1.015625,-4.5625,2.2625
19,1.039062,-5.125,1.796875
20,4.65625,-12.0625,1.09375
21,1.25,-5.9375,1.7125
22,1.007812,-4.84375,2.329688
23,1.679688,-7.53125,1.926562
24,0.636719,-3.078125,2.483593
25,3.5,-11.6875,1.29375
26,2.375,-8.0625,1.809375
27,2.4375,-8.8125,1.940625
28,3.546875,-10.5625,1.084375
29,1.710938,-7.09375,1.773437
30,3.328125,-10.8125,1.721875
31,3.453125,-10.875,1.440625
32,4.59375,-13.375,1.3625
33,0.482422,-2.359375,2.434765
34,0.498047,-2.421875,2.811328
35,0.992188,-4.75,1.892187
36,2.859375,-10.125,1.14375
37,1.71875,-6.875,1.875
38,1.546875,-6.875,2.321875
39,4.71875,-13.5,0.91875
40,4.3125,-13.5,1.2375
41,3.40625,-10.75,1.39375
42,3.703125,-11.9375,0.771875
43,2.0,-8.9375,1.45625
44,0.875,-4.3125,2.403125
45,1.15625,-5.6875,1.917187
46,2.375,-9.0,1.878125
47,0.835938,-4.09375,2.301562
48,2.828125,-10.125,1.471875
49,1.085938,-5.375,2.298437
50,2.640625,-9.6875,1.353125
51,1.734375,-7.875,2.08125
52,0.707031,-3.53125,1.814844
53,2.390625,-8.875,1.721875
54,1.40625,-6.3125,2.03125
55,4.4375,-13.0,0.80625
56,2.953125,-10.0,1.409375
57,0.542969,-2.703125,2.371094
58,2.125,-8.5625,1.215625
59,4.375,-13.1875,1.06875
60,0.699219,-3.359375,2.775781
61,1.835938,-8.3125,2.060937
62,1.015625,-5.0625,1.626563
63,0.445312,-2.203125,2.454688
64,0.714844,-3.4375,2.775781
65,3.0625,-10.5625,1.3375
66,4.71875,-13.125,1.025
67,1.75,-7.84375,1.425
68,0.929688,-4.5625,1.951562
69,1.804688,-7.25,1.926562
70,2.40625,-9.5,1.51875
71,3.203125,-10.625,1.334375
72,1.773438,-8.0625,1.710937
73,1.804688,-7.6875,1.470312
74,0.855469,-4.15625,2.544531
75,1.820312,-7.75,1.845313
76,3.03125,-10.8125,0.815625
77,2.375,-9.5,1.365625
78,5.78125,-13.875,0.73125
79,0.6875,-3.4375,2.4
80,0.9375,-4.6875,2.125
81,1.484375,-6.96875,1.765625
82,2.828125,-10.375,2.09375
83,2.125,-8.0,2.059375
84,1.367188,-6.25,2.251562
85,2.46875,-8.9375,1.853125
86,0.917969,-4.625,2.478906
87,3.421875,-11.5,1.515625
88,0.535156,-2.65625,2.214844
89,2.265625,-8.3125,1.59375
90,1.226562,-6.0,2.079688
91,1.84375,-7.96875,1.721875
92,1.203125,-5.84375,1.825
93,1.085938,-5.3125,1.614062
94,2.09375,-8.5625,1.834375
95,4.0625,-12.1875,0.81875
96,0.486328,-2.421875,2.744922
97,0.839844,-4.125,2.469531
98,2.953125,-10.75,1.325
99,2.234375,-8.75,1.953125
