sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,3.484375,-11.0625,2.178125
1,2.859375,-9.0,1.50625
2,2.515625,-9.4375,3.103125
3,3.59375,-9.625,2.13125
4,3.40625,-10.1875,2.015625
5,1.484375,-6.09375,3.334375
6,1.75,-7.09375,3.7375
7,6.375,-13.0,0.8375
8,1.4375,-5.6875,3.99375
9,4.65625,-11.25,1.5125
10,5.09375,-13.0625,1.06875
11,1.59375,-7.1875,3.675
12,4.09375,-11.6875,1.85625
13,5.09375,-11.4375,1.7875
14,3.078125,-10.0,2.490625
15,1.585938,-6.78125,2.939062
16,4.59375,-12.0625,2.09375
17,1.789062,-7.71875,2.526563
18,2.0,-7.15625,3.80625
19,1.789062,-7.46875,2.851563
20,6.8125,-13.625,1.0625
21,1.945312,-8.125,2.748438
22,1.945312,-7.46875,3.798438
23,2.859375,-9.875,2.753125
24,1.351562,-5.59375,3.779688
25,5.0,-12.5,1.45625
26,4.09375,-10.75,2.4375
27,4.65625,-11.0625,1.80625
28,4.5625,-11.0625,1.48125
29,3.953125,-11.0,1.671875
30,5.875,-12.125,1.19375
31,4.84375,-11.1875,1.95
32,5.9375,-12.3125,1.15625
33,0.980469,-4.125,4.219531
34,1.828125,-7.1875,3.990625
35,1.453125,-5.96875,3.465625
36,4.9375,-11.875,1.00625
37,3.609375,-10.6875,2.071875
38,2.890625,-10.25,2.871875
39,6.1875,-14.0625,0.88125
40,5.375,-13.375,1.275
41,5.09375,-11.9375,1.78125
42,4.5,-11.1875,0.9125
43,2.609375,-9.9375,2.2875
44,1.875,-7.5625,3.4875
45,1.695312,-6.96875,3.242188
46,3.71875,-10.1875,2.29375
47,1.8125,-7.09375,3.45625
48,4.8125,-11.3125,1.14375
49,1.875,-7.34375,3.8625
50,3.84375,-10.1875,1.56875
51,2.1875,-8.125,3.19375
52,1.679688,-6.9375,3.117187
53,4.25,-11.875,1.71875
54,2.515625,-8.5,3.115625
55,5.71875,-13.5625,0.725
56,5.21875,-13.1875,1.15
57,0.839844,-3.875,4.388281
58,4.21875,-11.9375,1.5375
59,5.40625,-12.75,1.10625
60,1.429688,-6.25,4.664062
61,2.84375,-9.875,2.45
62,2.109375,-8.75,1.715625
63,0.886719,-3.828125,4.107031
64,1.328125,-5.71875,4.265625
65,4.4375,-11.75,1.2375
66,5.8125,-13.8125,1.075
67,3.078125,-10.6875,1.596875
68,1.914062,-7.90625,2.998438
69,4.71875,-11.125,1.58125
70,3.359375,-10.6875,1.978125
71,4.34375,-11.4375,1.8375
72,2.484375,-9.6875,2.828125
73,2.84375,-9.5,1.6875
74,1.945312,-7.375,3.635938
75,3.8125,-10.5625,1.75625
76,4.25,-11.75,1.0
77,3.640625,-11.25,1.559375
78,6.5,-13.5625,1.00625
79,1.484375,-6.15625,3.7875
80,1.382812,-5.3125,3.610938
81,2.296875,-9.1875,2.5625
82,4.59375,-13.3125,2.38125
83,3.46875,-11.1875,2.8375
84,2.46875,-9.25,3.10625
85,4.65625,-11.8125,1.58125
86,1.71875,-7.46875,3.79375
87,5.15625,-12.0625,1.4375
88,1.5625,-7.0625,3.43125
89,3.578125,-10.4375,1.846875
90,1.820312,-7.5625,3.535938
91,2.828125,-9.9375,2.45625
92,3.0625,-9.8125,1.75625
93,1.960938,-7.9375,2.535937
94,3.484375,-10.0625,2.240625
95,5.46875,-12.25,0.625
96,0.902344,-4.25,4.341406
97,2.6875,-9.125,3.5
