sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,2.953125,-9.6875,1.3625
1,1.71875,-6.46875,1.246875
2,1.835938,-7.125,1.835937
3,1.921875,-6.9375,1.9125
4,1.882812,-6.59375,1.692188
5,1.453125,-5.4375,2.109375
6,1.21875,-5.125,2.090625
7,4.9375,-12.3125,0.83125
8,1.273438,-4.9375,2.457812
9,2.546875,-7.65625,1.375
10,3.328125,-9.8125,1.084375
11,1.53125,-6.65625,1.903125
12,2.625,-8.4375,1.54375
13,3.5625,-9.5625,1.54375
14,2.265625,-7.75,1.615625
15,1.101562,-5.0,1.742188
16,2.875,-9.0,1.625
17,1.101562,-4.90625,1.628125
18,2.140625,-6.8125,1.878125
19,1.242188,-5.28125,1.725
20,5.0625,-11.6875,0.86875
21,1.578125,-6.21875,1.496875
22,1.234375,-5.03125,2.275
23,2.1875,-8.125,1.596875
24,1.375,-4.9375,2.240625
25,3.390625,-10.1875,1.234375
26,2.625,-7.96875,1.63125
27,2.796875,-8.0625,1.68125
28,3.328125,-9.375,0.8875
29,2.078125,-7.34375,1.6
30,3.609375,-9.8125,1.446875
31,3.453125,-9.3125,1.446875
32,4.65625,-11.625,1.01875
33,1.25,-4.5,2.325
34,1.484375,-5.34375,2.290625
35,1.875,-6.40625,1.565625
36,3.265625,-9.4375,0.940625
37,2.21875,-7.25,1.671875
38,2.328125,-8.375,1.78125
39,4.28125,-11.625,0.975
40,3.71875,-10.6875,1.20625
41,3.21875,-9.625,1.4375
42,3.25,-10.0,0.884375
43,2.109375,-7.65625,1.3625
44,1.234375,-5.59375,2.409375
45,1.335938,-5.3125,1.832812
46,2.40625,-8.1875,1.7125
47,1.453125,-5.75,2.078125
48,2.765625,-8.5625,1.3625
49,1.8125,-6.4375,2.021875
50,2.546875,-8.25,1.29375
51,1.953125,-7.3125,2.015625
52,0.957031,-4.3125,1.855469
53,2.328125,-8.0625,1.759375
54,2.09375,-7.4375,1.6625
55,4.09375,-11.6875,0.775
56,3.484375,-10.5,1.184375
57,1.070312,-4.625,2.148438
58,2.359375,-8.6875,1.2625
59,3.875,-11.625,1.075
60,1.570312,-5.75,2.379688
61,2.15625,-8.125,1.884375
62,1.460938,-6.40625,1.442187
63,0.722656,-3.21875,2.421094
64,1.5625,-5.78125,2.290625
65,2.859375,-9.625,1.20625
66,4.34375,-11.75,1.075
67,2.078125,-7.96875,1.265625
68,1.6875,-6.65625,1.78125
69,2.78125,-8.125,1.496875
70,2.484375,-8.875,1.43125
71,3.078125,-9.4375,1.353125
72,1.710938,-7.125,1.754687
73,2.234375,-8.4375,1.30625
74,1.414062,-5.71875,2.270313
75,2.015625,-7.125,1.603125
76,2.796875,-9.1875,0.76875
77,2.484375,-9.375,1.24375
78,5.0,-12.0625,0.725
79,1.40625,-5.53125,2.2875
80,1.398438,-5.25,2.145312
81,1.484375,-6.15625,1.7125
82,3.609375,-10.8125,1.784375
83,2.578125,-8.5625,1.68125
84,1.65625,-6.78125,2.028125
85,2.875,-9.0625,1.478125
86,1.632812,-6.75,2.110938
87,3.34375,-9.625,1.4
88,1.875,-7.09375,1.75
89,2.1875,-7.5625,1.6125
90,1.59375,-6.15625,2.175
91,2.25,-8.125,1.55
92,1.34375,-5.59375,1.65
93,1.703125,-6.65625,1.43125
94,2.453125,-8.25,1.690625
95,3.859375,-10.75,0.721875
96,1.523438,-6.25,2.254687
97,1.46875,-5.9375,2.29375
98,2.84375,-9.625,1.346875
99,2.359375,-8.375,1.765625
100,0.882812,-3.890625,2.598438
101,2.34375,-7.1875,1.7375
102,1.359375,-5.875,1.826562
103,1.125,-4.96875,2.421875
104,1.953125,-7.9375,1.303125
105,1.398438,-5.3125,2.185937
106,2.140625,-7.78125,1.684375
107,2.703125,-8.6875,1.74375
108,2.15625,-7.625,1.678125
109,3.953125,-9.875,1.178125
110,1.734375,-6.9375,2.390625
111,1.757812,-7.46875,2.045313
112,1.296875,-5.125,2.034375
113,3.078125,-10.0625,1.778125
114,3.578125,-9.875,1.196875
115,1.609375,-6.0,1.996875
