sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,1.835938,-7.0,1.273437
1,0.878906,-3.796875,1.271094
2,1.164062,-5.125,1.776563
3,1.320312,-5.09375,1.773438
4,1.320312,-5.0625,1.448438
5,0.644531,-3.21875,2.058594
6,0.652344,-2.96875,1.835156
7,3.703125,-9.0,0.790625
8,0.357422,-1.765625,2.342578
9,1.414062,-5.25,1.517188
10,2.453125,-7.5,1.00625
11,0.757812,-3.734375,1.889063
12,2.28125,-7.5,1.29375
13,2.875,-7.8125,1.20625
14,1.273438,-5.34375,1.60625
15,0.570312,-2.8125,1.692188
16,1.875,-6.5,1.528125
17,0.71875,-3.234375,1.420312
18,0.511719,-2.53125,2.121094
19,0.832031,-3.828125,1.547656
20,3.484375,-7.96875,0.909375
21,0.960938,-4.40625,1.420312
22,0.714844,-3.40625,2.094531
23,1.523438,-6.125,1.504687
24,0.341797,-1.671875,2.184766
25,2.609375,-7.875,1.075
26,1.664062,-5.84375,1.489063
27,2.125,-6.25,1.503125
28,2.171875,-7.65625,1.13125
29,1.59375,-5.84375,1.2875
30,2.375,-7.0,1.428125
31,2.59375,-6.84375,1.303125
32,3.515625,-8.4375,0.859375
33,0.238281,-1.15625,2.405469
34,0.412109,-2.03125,2.403516
35,0.578125,-2.859375,1.914063
36,2.09375,-7.03125,0.8875
37,1.296875,-4.75,1.66875
38,1.453125,-5.71875,1.715625
39,3.21875,-8.5625,0.825
40,2.875,-8.25,0.95
41,2.5,-7.09375,1.190625
42,2.421875,-7.15625,0.734375
43,1.359375,-5.5625,1.265625
44,0.71875,-3.46875,2.0625
45,0.570312,-2.75,1.889063
46,1.773438,-6.09375,1.470312
47,0.820312,-3.796875,1.945313
48,2.28125,-7.125,1.075
49,0.8125,-3.890625,2.084375
50,1.921875,-6.03125,1.078125
51,1.265625,-5.15625,1.746875
52,0.628906,-3.078125,1.708594
53,1.773438,-5.96875,1.335937
54,0.722656,-3.3125,1.839844
55,3.234375,-8.9375,0.5875
56,2.5625,-7.53125,0.978125
57,0.265625,-1.28125,2.110938
58,2.0,-6.84375,0.940625
59,3.078125,-8.5625,0.83125
60,0.308594,-1.523438,2.472656
61,1.40625,-5.8125,1.615625
62,0.980469,-4.75,1.380469
