sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,3.65625,-9.0625,0.5125
1,3.078125,-8.4375,1.234375
2,2.1875,-7.15625,1.375
3,3.5625,-9.625,1.31875
4,1.234375,-4.875,1.26875
5,4.125,-10.125,0.825
6,2.40625,-7.5,1.31875
7,2.0625,-6.375,1.259375
8,3.71875,-8.75,1.05625
9,4.25,-9.0625,0.40625
10,1.484375,-5.53125,1.6875
11,2.265625,-7.40625,1.196875
12,1.601562,-5.65625,1.595313
13,2.03125,-6.78125,1.41875
14,1.859375,-6.90625,1.56875
15,1.195312,-5.1875,1.732813
16,2.09375,-7.6875,1.33125
17,2.890625,-8.125,1.134375
18,1.984375,-7.125,1.478125
19,1.46875,-5.0625,2.025
20,3.140625,-9.0625,0.99375
21,1.703125,-5.96875,1.546875
22,2.875,-7.90625,1.125
23,3.234375,-8.25,1.309375
24,1.78125,-7.0,0.746875
25,2.5625,-8.1875,1.040625
26,3.734375,-8.5625,1.115625
27,1.320312,-5.0,1.620313
28,3.890625,-9.6875,0.809375
29,3.515625,-8.6875,1.165625
30,2.65625,-8.25,1.271875
31,1.8125,-5.96875,1.48125
32,2.640625,-7.34375,1.159375
33,3.796875,-9.125,1.040625
34,2.71875,-8.4375,0.934375
35,2.484375,-7.09375,1.090625
36,2.921875,-8.375,0.83125
37,1.757812,-6.21875,1.170313
38,3.1875,-9.25,1.0875
39,1.484375,-5.375,1.584375
40,2.5625,-8.4375,1.190625
41,1.765625,-5.78125,1.55625
42,2.171875,-6.3125,1.128125
43,3.140625,-9.0,1.028125
44,2.015625,-6.375,1.1875
45,2.140625,-7.0625,1.465625
46,2.234375,-7.375,1.45625
47,1.625,-5.90625,1.425
48,3.640625,-8.8125,0.653125
49,2.203125,-7.03125,1.53125
50,2.1875,-7.25,1.340625
51,3.21875,-9.0,1.153125
52,4.0625,-9.875,0.8125
53,2.921875,-8.625,0.9625
54,3.65625,-9.0,1.2125
55,4.21875,-10.0,0.725
56,1.734375,-6.375,1.44375
57,2.578125,-8.0625,1.315625
58,3.8125,-8.8125,1.16875
59,3.296875,-9.625,0.96875
60,1.617188,-5.875,1.729687
61,2.3125,-6.6875,1.1125
62,3.234375,-8.6875,1.315625
63,2.171875,-7.25,1.4125
64,2.390625,-7.125,1.690625
65,1.515625,-5.53125,1.332812
66,2.375,-8.3125,0.678125
67,1.835938,-6.1875,1.585937
68,3.546875,-9.5,0.759375
69,4.0625,-10.25,0.9375
70,2.65625,-7.71875,1.428125
71,3.28125,-8.625,1.05625
72,2.234375,-7.03125,1.36875
73,2.921875,-7.96875,1.278125
74,3.578125,-8.9375,0.9625
75,2.25,-6.75,1.384375
76,2.84375,-7.46875,0.940625
77,1.65625,-5.71875,1.446875
78,1.25,-5.0,1.7
79,2.703125,-7.96875,1.071875
80,1.796875,-5.71875,1.553125
81,1.664062,-6.125,1.514063
82,1.625,-5.53125,1.54375
83,3.8125,-9.0625,1.0125
84,1.085938,-4.34375,1.589062
85,1.84375,-6.3125,0.975
86,1.570312,-5.6875,1.707813
87,2.859375,-8.0625,1.434375
88,4.125,-9.625,0.74375
89,2.546875,-7.375,0.921875
90,1.820312,-6.34375,1.792188
91,1.953125,-6.75,1.396875
92,2.15625,-7.375,1.28125
93,2.984375,-8.125,0.846875
94,2.828125,-8.3125,1.35625
95,2.09375,-6.75,1.4875
96,2.4375,-8.3125,1.184375
97,2.4375,-7.25,1.684375
98,1.726562,-6.1875,1.635938
99,2.34375,-7.15625,1.51875
100,3.78125,-9.125,1.125
101,2.640625,-7.65625,0.75625
102,3.71875,-9.75,0.9
103,2.5625,-6.3125,-0.7
104,3.984375,-9.3125,1.253125
105,2.515625,-7.6875,1.121875
106,0.890625,-4.375,0.542187
107,1.515625,-5.78125,1.778125
108,3.765625,-10.0,1.140625
109,1.960938,-6.59375,1.089062
110,1.960938,-6.53125,1.951562
111,1.757812,-6.5,1.117188
112,2.765625,-7.75,1.39375
113,3.046875,-8.375,1.403125
114,1.703125,-5.71875,1.6625
115,1.898438,-6.34375,1.632812
116,1.679688,-6.09375,1.657812
117,2.65625,-8.125,1.421875
118,3.0625,-8.0625,1.13125
119,3.25,-8.8125,1.2375
120,2.15625,-6.46875,1.321875
121,2.328125,-8.125,1.475
122,4.125,-9.1875,1.20625
123,2.234375,-7.28125,1.171875
124,2.53125,-8.4375,1.4125
125,3.5,-8.875,0.56875
126,1.796875,-7.125,0.540625
127,1.828125,-6.15625,1.10625
128,2.28125,-7.5,1.49375
129,3.21875,-8.5625,1.153125
130,2.984375,-8.0625,1.1125
131,2.734375,-8.5,1.146875
132,2.828125,-8.8125,0.83125
133,3.53125,-9.1875,0.94375
134,3.046875,-9.1875,1.415625
135,2.0625,-7.0,1.178125
136,3.15625,-8.9375,1.115625
137,3.3125,-8.0625,1.140625
138,3.046875,-8.25,1.0125
139,3.484375,-8.8125,1.290625
140,2.6875,-8.5,1.121875
141,2.375,-7.5625,1.328125
142,3.078125,-8.6875,1.021875
143,3.15625,-9.375,0.996875
144,2.4375,-7.6875,0.934375
145,2.6875,-8.5625,1.18125
146,1.546875,-6.0625,1.76875
147,1.554688,-5.34375,1.732812
148,2.953125,-9.0,1.521875
149,3.140625,-8.6875,0.721875
150,3.03125,-8.8125,1.28125
151,1.679688,-5.84375,1.692187
152,2.21875,-6.90625,1.465625
153,2.515625,-7.75,1.05
154,2.0625,-6.75,1.175
155,3.484375,-9.5,0.6625
156,3.734375,-9.1875,1.103125
157,2.53125,-7.375,1.65
158,3.25,-9.3125,0.90625
159,2.109375,-7.125,1.23125
160,1.554688,-5.34375,0.932812
161,3.125,-8.1875,1.246875
162,1.820312,-6.40625,1.110938
163,2.484375,-7.84375,1.153125
164,2.609375,-7.78125,1.509375
165,1.046875,-4.53125,1.096875
166,2.140625,-6.625,0.85
167,4.25,-9.4375,0.68125
168,1.710938,-6.1875,0.720312
169,2.640625,-7.8125,1.13125
170,2.734375,-8.1875,0.90625
171,1.328125,-5.75,1.0125
172,1.625,-6.4375,1.521875
173,1.648438,-6.21875,1.460937
174,3.53125,-8.3125,1.36875
175,1.742188,-6.15625,1.257812
176,2.21875,-7.0625,1.203125
177,1.859375,-6.34375,1.85
178,1.5625,-5.03125,1.728125
179,2.421875,-7.65625,1.334375
180,3.203125,-8.75,1.234375
181,2.09375,-7.125,1.18125
182,2.828125,-8.25,1.290625
183,1.945312,-6.5625,1.170313
184,2.546875,-7.6875,1.41875
185,2.21875,-6.9375,1.16875
186,2.453125,-7.875,1.05
187,1.570312,-6.34375,1.434375
188,3.265625,-8.0,1.171875
189,2.421875,-8.25,1.396875
190,3.203125,-8.9375,0.98125
191,1.96875,-6.8125,1.546875
192,3.53125,-9.3125,1.10625
193,2.859375,-8.0,0.990625
194,3.109375,-9.625,0.29375
195,1.632812,-5.84375,1.523438
196,3.03125,-9.0,1.034375
197,1.421875,-5.4375,1.534375
198,2.1875,-7.4375,1.425
199,1.484375,-5.1875,0.8625
200,3.625,-9.25,0.7375
201,2.3125,-7.09375,1.2625
202,2.1875,-7.9375,0.453125
203,1.625,-5.75,1.71875
204,2.015625,-6.46875,1.415625
205,2.8125,-8.0625,1.09375
206,1.53125,-5.15625,1.628125
207,1.570312,-5.78125,1.264063
208,2.015625,-6.90625,1.80625
209,1.453125,-6.0625,1.240625
210,1.390625,-5.34375,1.834375
211,2.4375,-7.78125,1.046875
212,1.859375,-6.75,1.3625
213,0.929688,-3.84375,1.573437
214,1.351562,-5.0625,1.548438
215,1.648438,-7.4375,1.085937
216,4.46875,-10.5,0.76875
217,1.617188,-5.71875,1.582812
218,4.09375,-10.1875,0.875
219,1.414062,-5.1875,1.067188
220,2.328125,-7.46875,1.10625
221,1.398438,-5.375,1.807812
222,3.765625,-9.375,1.165625
223,1.367188,-5.3125,1.785937
224,3.109375,-8.3125,1.03125
225,1.679688,-5.78125,1.289062
226,1.695312,-6.1875,0.995313
227,2.203125,-7.3125,1.25625
228,2.1875,-6.8125,1.834375
229,1.84375,-6.15625,1.36875
230,1.921875,-6.875,1.50625
231,2.328125,-7.625,1.45
232,2.515625,-8.375,0.746875
233,2.328125,-7.40625,1.54375
234,3.265625,-8.8125,1.203125
235,3.140625,-8.1875,1.20625
236,2.625,-8.1875,0.796875
237,3.171875,-8.375,0.884375
238,2.359375,-7.5625,1.55
239,1.726562,-6.15625,1.729688
240,3.328125,-8.625,0.859375
241,2.3125,-7.15625,1.321875
242,2.09375,-7.0,1.271875
243,1.851562,-7.28125,0.585938
244,2.984375,-8.125,1.225
245,1.09375,-4.40625,1.7875
246,2.078125,-6.34375,1.071875
247,3.171875,-7.96875,0.80625
248,2.296875,-7.59375,0.79375
249,3.421875,-9.375,0.846875
250,1.898438,-6.3125,1.220312
251,3.5625,-9.5625,1.28125
252,2.109375,-6.78125,1.4375
253,2.734375,-7.84375,1.240625
254,2.53125,-7.6875,1.446875
255,2.359375,-7.1875,1.25625
256,2.640625,-7.96875,1.509375
257,2.171875,-6.96875,1.21875
258,2.828125,-8.5625,1.028125
259,2.671875,-8.375,1.15625
260,2.59375,-7.21875,1.240625
261,2.96875,-8.75,1.109375
262,3.03125,-8.5,1.175
263,2.78125,-7.96875,1.240625
264,2.203125,-7.75,1.096875
265,3.3125,-8.5625,0.965625
266,1.8125,-6.59375,1.371875
267,1.65625,-5.75,1.325
268,4.125,-9.3125,0.91875
269,2.390625,-7.5,1.10625
270,3.203125,-8.3125,1.0
271,3.28125,-8.4375,0.8125
272,2.3125,-7.125,0.95625
273,3.265625,-9.375,1.065625
274,3.140625,-8.5,0.94375
275,2.984375,-8.1875,1.253125
276,4.09375,-9.5625,0.91875
277,2.96875,-8.1875,1.221875
278,4.25,-10.3125,0.66875
279,3.859375,-9.5625,0.934375
280,1.789062,-5.9375,1.592188
281,3.4375,-9.4375,0.903125
282,3.109375,-8.3125,1.053125
283,4.125,-9.8125,1.0625
284,2.28125,-7.8125,1.465625
285,1.703125,-5.9375,1.56875
286,3.8125,-9.125,0.7625
287,2.09375,-7.25,1.521875
288,3.234375,-8.375,0.984375
289,1.484375,-4.9375,1.496875
290,2.25,-7.4375,0.96875
291,2.546875,-7.6875,1.284375
292,3.21875,-9.0625,1.075
293,1.953125,-6.65625,1.475
294,2.75,-8.4375,1.296875
295,3.328125,-9.1875,0.903125
296,1.445312,-5.21875,1.432813
297,2.9375,-7.96875,0.928125
298,2.25,-7.375,1.384375
299,1.953125,-6.84375,0.959375
300,1.335938,-5.4375,1.337499
301,2.390625,-7.5,1.534375
302,2.328125,-7.4375,1.115625
303,2.28125,-7.34375,0.321875
304,2.1875,-6.9375,1.45
305,2.265625,-7.5,1.140625
306,2.921875,-8.25,1.075
307,1.859375,-6.40625,0.96875
308,3.296875,-8.6875,1.290625
309,2.296875,-7.09375,0.7125
310,1.992188,-6.71875,1.426562
311,3.6875,-8.6875,0.7
312,1.367188,-5.1875,1.201562
313,3.859375,-9.3125,1.021875
