sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,4.3125,-12.6875,0.8625
1,3.40625,-11.6875,1.39375
2,1.960938,-8.6875,1.654687
3,4.125,-13.0,1.40625
4,1.265625,-6.125,1.279687
5,5.0625,-13.0625,1.04375
6,2.421875,-9.4375,1.521875
7,2.125,-8.25,1.696875
8,4.3125,-11.75,1.05625
9,6.03125,-13.0625,0.725
10,1.390625,-6.90625,1.903125
11,2.671875,-9.75,1.521875
12,1.195312,-5.59375,1.835938
13,1.445312,-6.5625,1.948438
14,1.65625,-7.625,1.94375
15,1.257812,-6.15625,1.726563
16,2.46875,-10.3125,1.50625
17,3.4375,-11.4375,1.45625
18,1.875,-8.1875,1.590625
19,0.683594,-3.4375,2.388281
20,3.421875,-11.5,1.228125
21,1.210938,-5.78125,1.945312
22,2.6875,-9.625,1.35625
23,4.125,-11.875,1.18125
24,2.09375,-8.875,0.975
25,3.609375,-12.25,1.015625
26,4.75,-12.0625,0.825
27,1.125,-5.53125,1.725
28,4.28125,-12.125,0.8375
29,4.375,-12.3125,1.11875
30,3.5625,-12.6875,1.33125
31,2.375,-9.0,1.63125
32,3.484375,-11.0625,1.090625
33,4.4375,-12.4375,0.93125
34,3.546875,-13.0625,0.978125
35,3.109375,-10.0625,1.128125
36,2.765625,-9.4375,1.0375
37,1.796875,-7.71875,1.43125
38,3.734375,-12.0625,1.328125
39,1.25,-6.15625,1.740625
40,2.71875,-10.3125,1.35
41,1.773438,-7.59375,1.829687
42,2.484375,-9.0625,1.134375
43,3.3125,-11.5625,1.078125
44,1.648438,-6.8125,1.598437
45,1.945312,-8.8125,1.807813
46,1.953125,-8.8125,1.846875
47,1.03125,-5.125,1.7875
48,4.15625,-11.1875,0.94375
49,2.0625,-8.4375,1.784375
50,2.0625,-8.9375,1.6
51,4.03125,-12.3125,1.1625
52,3.84375,-11.8125,1.075
53,3.4375,-11.1875,1.1375
54,4.25,-11.5,1.225
55,4.40625,-11.1875,0.8875
56,1.664062,-7.6875,1.735938
57,3.09375,-10.75,1.34375
58,4.59375,-12.8125,1.34375
59,3.703125,-12.1875,1.221875
60,1.164062,-5.53125,1.876563
61,2.984375,-9.9375,1.23125
62,3.953125,-12.5625,1.346875
63,2.53125,-9.6875,1.39375
64,1.828125,-8.1875,2.034375
65,0.949219,-4.6875,1.567969
66,2.890625,-11.4375,0.865625
67,1.625,-7.78125,1.95625
68,3.28125,-11.0,1.121875
69,5.375,-14.375,0.8875
70,2.484375,-9.0,1.871875
71,3.796875,-11.0,1.115625
72,2.640625,-10.4375,1.60625
73,3.515625,-11.0,1.346875
74,4.34375,-11.9375,0.9125
75,2.1875,-8.9375,1.61875
76,3.5,-10.6875,0.915625
77,1.710938,-7.71875,1.689062
78,1.226562,-5.875,1.726563
79,3.21875,-11.5,1.10625
80,1.664062,-7.375,1.685938
81,1.414062,-6.90625,1.760938
82,1.109375,-5.40625,1.84375
83,4.75,-12.75,1.05625
84,1.109375,-5.3125,1.6625
85,1.992188,-8.25,1.345312
86,1.65625,-7.625,1.859375
87,3.3125,-11.625,1.55
88,3.859375,-11.0,1.065625
89,2.921875,-10.3125,0.94375
90,1.890625,-8.625,2.01875
91,1.695312,-7.8125,1.673438
92,2.28125,-9.125,1.4875
93,3.640625,-11.5,1.071875
94,3.546875,-12.0625,1.253125
95,2.3125,-8.9375,1.5
96,3.0625,-10.9375,1.29375
97,2.328125,-9.5,1.953125
98,1.65625,-7.78125,1.81875
99,2.625,-10.0,1.771875
100,4.3125,-11.875,1.25625
101,3.578125,-11.5625,1.025
102,3.71875,-11.375,1.28125
103,1.953125,-4.96875,0.284375
104,5.0625,-12.75,0.99375
105,3.171875,-10.75,1.303125
106,1.070312,-5.40625,0.75625
107,1.757812,-8.375,1.876563
108,5.28125,-13.5,0.8375
109,2.0,-8.125,1.215625
110,1.539062,-7.375,2.560938
111,1.796875,-8.0,1.228125
112,2.59375,-8.8125,1.759375
113,3.71875,-11.375,1.34375
114,0.945312,-4.6875,2.035938
115,1.742188,-8.4375,1.854687
116,1.609375,-7.15625,1.678125
117,2.765625,-10.375,1.846875
118,3.828125,-11.3125,1.109375
119,4.15625,-12.25,1.2125
120,2.921875,-10.9375,1.471875
121,1.992188,-8.9375,1.717187
122,5.03125,-13.125,1.25
123,2.53125,-9.75,1.3
124,2.921875,-10.9375,1.578125
125,5.125,-13.1875,0.75625
126,2.328125,-9.8125,0.75625
127,1.523438,-6.75,1.270312
128,1.492188,-7.1875,1.757812
129,4.25,-12.375,1.0625
130,3.140625,-10.1875,1.196875
131,3.53125,-11.9375,1.00625
132,3.71875,-12.875,0.95
133,4.34375,-13.0625,0.90625
134,3.515625,-11.5,1.503125
135,2.109375,-8.875,1.390625
136,3.703125,-12.1875,1.265625
