sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,4.03125,-10.1875,0.6
1,3.625,-10.25,1.40625
2,2.421875,-8.9375,1.60625
3,4.28125,-11.875,1.44375
4,1.28125,-5.5,1.3875
5,4.75,-11.625,0.8625
6,2.78125,-9.0,1.440625
7,2.21875,-7.5,1.53125
8,4.0625,-10.1875,1.35625
9,4.65625,-10.375,0.5125
10,1.492188,-6.5625,1.904687
11,2.6875,-9.375,1.28125
12,1.671875,-6.75,1.8125
13,1.984375,-7.1875,1.6375
14,2.015625,-8.0625,1.740625
15,1.320312,-6.25,1.907813
16,2.453125,-9.4375,1.515625
17,3.4375,-10.25,1.2625
18,2.046875,-7.8125,1.6625
19,1.273438,-5.1875,2.464062
20,3.578125,-10.5,1.015625
21,1.804688,-6.8125,1.717187
22,3.125,-9.125,1.309375
23,3.703125,-9.8125,1.465625
24,1.953125,-7.84375,0.896875
25,3.203125,-10.5,1.046875
26,4.21875,-10.5625,1.225
27,1.390625,-6.28125,1.778125
28,4.3125,-10.6875,0.85625
29,4.0625,-10.75,1.24375
30,3.0,-10.125,1.425
31,2.109375,-7.71875,1.5875
32,2.953125,-9.0,1.35
33,4.375,-11.125,1.175
34,3.046875,-10.0,1.146875
35,2.859375,-8.4375,1.146875
36,3.328125,-9.5,0.9
37,1.835938,-7.09375,1.392187
38,3.6875,-10.8125,1.24375
39,1.53125,-6.09375,1.815625
40,2.65625,-9.3125,1.390625
41,1.773438,-6.875,1.889062
42,2.25,-6.9375,1.284375
43,3.515625,-10.625,1.209375
44,2.3125,-7.84375,1.296875
45,2.296875,-8.4375,1.628125
46,2.484375,-8.8125,1.671875
47,1.476562,-6.0,1.739063
48,4.1875,-10.375,0.76875
49,2.21875,-7.78125,1.7875
50,2.265625,-8.3125,1.55625
51,3.71875,-10.8125,1.35625
52,4.28125,-11.4375,0.88125
53,3.1875,-9.6875,1.13125
54,4.15625,-10.625,1.26875
55,4.5,-11.0625,0.875
56,1.828125,-7.625,1.60625
57,2.96875,-9.5625,1.4625
58,4.3125,-10.8125,1.2625
59,3.921875,-11.75,1.065625
60,1.507812,-6.4375,2.014063
61,2.671875,-8.3125,1.309375
62,3.5625,-9.625,1.4625
63,2.4375,-8.625,1.534375
64,2.40625,-8.375,2.028125
65,1.429688,-5.78125,1.496875
66,2.78125,-10.0,0.825
67,1.828125,-7.0,1.840625
68,3.859375,-11.375,0.896875
69,4.8125,-12.1875,0.93125
70,3.15625,-9.1875,1.553125
71,3.625,-10.0,1.13125
72,2.609375,-9.0,1.409375
73,3.25,-9.1875,1.40625
74,4.09375,-10.9375,0.975
75,2.359375,-7.90625,1.528125
76,3.328125,-8.9375,1.009375
77,1.9375,-7.5,1.525
78,1.28125,-5.5,1.965625
79,3.34375,-10.5,1.25
80,1.796875,-6.4375,1.734375
81,1.671875,-6.6875,1.79375
82,1.617188,-6.40625,1.839062
83,4.53125,-11.0,1.0625
84,1.234375,-5.53125,1.828125
85,2.0,-7.4375,1.1375
86,1.773438,-6.9375,1.914062
87,3.3125,-9.5,1.575
88,4.40625,-10.625,0.86875
89,2.796875,-8.625,1.00625
90,1.570312,-6.5625,2.170313
91,2.0625,-7.9375,1.515625
92,2.4375,-8.6875,1.484375
93,3.5,-10.375,0.9625
94,3.234375,-10.0,1.446875
95,2.390625,-7.90625,1.675
96,2.71875,-9.5625,1.3375
97,2.375,-8.375,2.05625
98,1.875,-7.8125,1.828125
99,2.6875,-8.375,1.74375
100,4.09375,-10.4375,1.35625
101,2.9375,-9.5,0.875
102,4.25,-11.25,1.06875
103,2.640625,-7.0,-0.595312
104,4.46875,-10.5625,1.3125
105,2.859375,-9.1875,1.228125
106,1.054688,-5.25,0.703125
107,1.578125,-6.5,1.9125
108,4.40625,-11.75,1.3125
109,1.914062,-6.84375,1.285938
110,1.851562,-7.03125,2.223438
111,1.90625,-7.5625,1.21875
112,3.140625,-9.5,1.628125
113,3.4375,-10.25,1.66875
114,1.601562,-6.21875,1.967188
115,1.960938,-7.34375,1.839062
116,1.703125,-6.5625,1.8125
117,3.015625,-10.0625,1.603125
118,3.5625,-9.75,1.2375
119,3.75,-11.0,1.325
120,2.3125,-7.6875,1.5875
121,2.390625,-8.5,1.684375
122,4.6875,-10.875,1.2875
123,2.5625,-9.0,1.33125
124,2.796875,-9.75,1.646875
125,3.875,-9.9375,0.7
126,1.9375,-7.9375,0.65625
127,2.015625,-7.375,1.21875
128,2.3125,-8.4375,1.715625
129,3.78125,-10.0625,1.29375
130,3.359375,-9.375,1.321875
131,3.140625,-10.0,1.3
132,3.5,-11.0,0.853125
133,4.03125,-10.875,1.06875
134,3.546875,-10.9375,1.534375
135,2.109375,-7.59375,1.3
136,3.640625,-10.5,1.259375
137,3.765625,-9.5,1.303125
138,3.484375,-9.9375,1.190625
139,4.09375,-10.625,1.325
140,3.03125,-9.875,1.225
141,2.65625,-9.0625,1.484375
142,3.59375,-10.75,1.1375
143,3.3125,-10.125,1.1625
144,3.015625,-10.1875,1.040625
145,3.078125,-10.375,1.378125
146,1.695312,-7.0625,1.923438
147,1.382812,-5.5,2.039063
148,3.28125,-10.4375,1.75
149,3.265625,-9.4375,0.93125
150,3.390625,-10.1875,1.559375
151,1.757812,-6.5625,1.970313
152,2.359375,-7.84375,1.6125
153,2.734375,-9.3125,1.2375
154,2.125,-7.84375,1.36875
155,4.03125,-11.0,0.7125
156,4.09375,-10.3125,1.2625
157,2.84375,-9.125,1.91875
158,3.84375,-11.375,1.04375
159,2.296875,-8.0625,1.428125
160,1.710938,-6.5,1.079687
161,3.5625,-9.8125,1.3375
162,2.15625,-8.0625,1.325
163,2.75,-9.0625,1.33125
164,2.9375,-9.3125,1.6625
165,1.164062,-5.34375,1.265626
166,2.390625,-8.0625,0.953125
167,4.96875,-11.25,0.8125
168,2.15625,-8.0625,0.865625
169,3.140625,-9.75,1.15
170,3.34375,-11.0,0.95625
171,1.507812,-6.84375,1.198438
172,1.84375,-7.21875,1.65625
173,1.84375,-7.625,1.61875
174,3.703125,-9.3125,1.478125
175,1.875,-7.375,1.415625
176,2.625,-8.3125,1.21875
177,1.976562,-7.75,2.057813
178,1.40625,-5.34375,2.071875
179,2.671875,-9.0,1.5625
180,3.640625,-10.8125,1.553125
181,2.203125,-7.78125,1.415625
182,3.0625,-9.5,1.546875
183,2.109375,-7.53125,1.35
184,2.578125,-9.0625,1.715625
185,2.453125,-8.625,1.3875
186,2.875,-10.0625,1.253125
187,1.929688,-7.6875,1.517187
188,3.75,-9.75,1.36875
189,2.59375,-9.5625,1.5625
190,3.6875,-10.25,1.15
191,1.992188,-7.9375,1.779687
192,4.0,-11.5625,1.23125
193,3.109375,-9.125,1.11875
194,3.53125,-11.3125,0.38125
195,1.695312,-6.5625,1.714063
196,3.46875,-10.625,1.090625
197,1.421875,-6.0,1.76875
198,2.53125,-9.25,1.6875
199,1.757812,-6.65625,1.007813
200,3.96875,-10.625,0.85625
201,2.390625,-8.25,1.509375
202,2.34375,-8.375,0.503125
203,1.679688,-6.6875,1.920312
204,2.15625,-7.625,1.603125
205,3.0,-9.5,1.2
206,1.429688,-5.53125,1.879687
207,1.578125,-6.3125,1.5
208,2.09375,-7.8125,2.06875
209,1.601562,-6.625,1.464063
210,1.289062,-5.5625,2.157813
211,2.6875,-9.25,1.178125
212,1.820312,-6.84375,1.526563
213,1.078125,-4.875,1.85625
214,1.226562,-5.0,1.832813
215,1.75,-8.25,1.228125
216,5.0625,-12.3125,0.89375
217,1.8125,-7.0625,1.78125
218,4.6875,-12.0625,0.93125
219,1.585938,-6.21875,1.251562
220,2.53125,-8.75,1.30625
221,1.453125,-6.0,1.990625
222,4.1875,-11.125,1.4125
223,1.101562,-4.71875,2.060938
224,3.15625,-9.8125,1.30625
225,1.960938,-7.0,1.489062
226,1.757812,-7.15625,1.164063
227,2.40625,-8.3125,1.446875
228,2.046875,-7.46875,2.246875
229,1.929688,-6.875,1.539062
230,2.078125,-7.78125,1.603125
231,2.546875,-8.75,1.721875
232,2.984375,-10.25,0.840625
233,2.546875,-8.25,1.803125
234,3.6875,-10.4375,1.39375
235,3.40625,-9.125,1.321875
236,2.984375,-9.6875,0.88125
237,3.453125,-10.25,1.040625
238,2.484375,-8.9375,1.771875
239,1.851562,-7.25,1.985938
240,3.703125,-10.5,0.965625
241,2.46875,-8.375,1.55
242,2.09375,-7.8125,1.453125
243,2.1875,-8.875,0.75625
244,3.453125,-9.6875,1.321875
245,1.429688,-5.78125,1.923437
246,2.3125,-7.78125,1.278125
247,3.65625,-9.75,0.83125
248,2.390625,-8.4375,0.91875
249,4.03125,-11.5625,0.875
250,1.914062,-7.125,1.398438
251,4.03125,-11.3125,1.41875
252,2.203125,-7.5625,1.746875
253,2.9375,-9.1875,1.428125
254,2.546875,-8.75,1.771875
255,2.296875,-7.90625,1.61875
256,2.84375,-9.1875,1.734375
257,2.359375,-7.875,1.40625
258,3.046875,-9.125,1.128125
259,3.015625,-10.3125,1.321875
260,2.921875,-8.75,1.315625
261,3.359375,-10.375,1.259375
262,3.40625,-10.125,1.3625
263,3.109375,-9.25,1.4125
264,2.640625,-9.5,1.215625
265,3.65625,-10.125,1.025
266,2.046875,-7.96875,1.603125
267,2.046875,-7.5,1.425
268,4.8125,-10.875,1.025
269,2.59375,-8.5625,1.278125
270,3.625,-10.0,1.1125
271,3.640625,-9.875,0.934375
272,2.640625,-8.8125,1.15625
273,3.78125,-11.125,1.20625
