sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,5.875,-12.5625,0.475
1,5.46875,-13.0625,1.44375
2,3.28125,-11.4375,2.6125
3,5.84375,-14.5625,1.84375
4,2.359375,-9.3125,2.00625
5,6.8125,-14.1875,1.00625
6,4.21875,-12.4375,1.78125
7,4.53125,-12.375,1.375
8,6.53125,-14.375,1.575
9,5.6875,-12.0,0.6625
10,1.867188,-8.3125,3.320312
11,4.09375,-12.0625,1.61875
12,2.328125,-9.6875,2.9625
13,2.65625,-9.875,2.58125
14,2.578125,-10.3125,3.109375
15,2.359375,-9.1875,2.840625
16,3.921875,-12.875,2.071875
17,5.28125,-13.0,1.2875
18,3.96875,-12.125,1.9625
19,1.3125,-6.0,4.575
20,5.09375,-12.875,1.35
21,2.140625,-8.375,3.259375
22,5.34375,-12.1875,1.29375
23,5.71875,-13.3125,1.60625
24,3.265625,-10.9375,1.128125
25,4.1875,-12.3125,1.54375
26,5.9375,-12.375,1.61875
27,1.859375,-7.96875,3.259375
28,6.125,-13.5,1.0375
29,6.0,-12.75,1.3125
30,4.625,-13.0625,1.73125
31,3.421875,-10.6875,2.278125
32,4.84375,-11.375,1.61875
33,6.34375,-14.0,1.4625
34,4.46875,-12.0625,1.5125
35,4.25,-11.375,1.5
36,5.28125,-13.125,0.90625
37,3.125,-10.5,1.84375
38,5.0625,-13.0,1.31875
39,1.9375,-8.5,3.275
40,4.6875,-12.875,1.6375
41,2.53125,-9.625,2.825
42,4.46875,-10.9375,1.35625
43,5.65625,-13.3125,1.275
44,4.40625,-11.0625,1.3625
45,3.28125,-11.5,2.86875
46,3.359375,-11.5625,2.890625
47,2.234375,-9.0,2.740625
48,5.8125,-13.8125,0.96875
49,3.125,-10.875,2.91875
50,3.203125,-11.25,2.565625
51,5.4375,-12.75,1.4875
52,7.09375,-14.375,0.78125
53,5.03125,-13.6875,1.43125
54,5.9375,-13.5,1.68125
55,6.25,-14.75,0.875
