sample_idx,codec_score,codec_memorized
188,1.0,1
189,0.0,0
190,1.0,1
191,1.0,1
192,1.0,1
193,1.0,1
194,1.0,1
195,1.0,1
196,0.0,0
197,1.0,1
198,1.0,1
199,1.0,1
200,1.0,1
201,0.0,0
202,1.0,1
203,1.0,1
204,1.0,1
205,1.0,1
206,1.0,1
207,1.0,1
208,1.0,1
209,1.0,1
210,0.0,0
211,1.0,1
212,1.0,1
213,1.0,1
214,1.0,1
215,0.0,0
216,0.0,0
217,1.0,1
218,1.0,1
219,1.0,1
220,1.0,1
221,1.0,1
222,1.0,1
223,1.0,1
224,1.0,1
225,1.0,1
226,1.0,1
227,1.0,1
228,1.0,1
229,1.0,1
230,1.0,1
231,1.0,1
232,1.0,1
233,1.0,1
234,1.0,1
235,0.0,0
236,1.0,1
237,1.0,1
238,1.0,1
239,1.0,1
240,0.0,0
241,1.0,1
242,1.0,1
243,1.0,1
244,0.0,0
245,1.0,1
246,0.0,0
247,1.0,1
248,0.0,0
249,1.0,1
250,0.0,0
251,1.0,1
252,1.0,1
253,1.0,1
254,1.0,1
255,0.0,0
256,1.0,1
257,0.0,0
258,1.0,1
259,1.0,1
260,0.0,0
261,0.0,0
262,1.0,1
263,0.0,0
264,1.0,1
265,0.0,0
266,1.0,1
267,1.0,1
268,1.0,1
269,1.0,1
270,1.0,1
271,1.0,1
272,1.0,1
273,0.0,0
274,1.0,1
275,0.0,0
276,0.0,0
277,1.0,1
278,1.0,1
279,0.0,0
280,1.0,1
281,0.0,0
282,1.0,1
283,0.0,0
284,0.0,0
285,1.0,1
286,1.0,1
287,1.0,1
288,1.0,1
289,0.0,0
290,1.0,1
291,1.0,1
292,1.0,1
293,1.0,1
294,1.0,1
295,0.0,0
296,1.0,1
297,1.0,1
298,0.0,0
299,1.0,1
300,1.0,1
301,1.0,1
302,1.0,1
303,1.0,1
304,1.0,1
305,1.0,1
306,1.0,1
307,1.0,1
308,1.0,1
309,0.0,0
310,1.0,1
311,0.0,0
312,1.0,1
313,1.0,1
314,1.0,1
315,0.0,0
316,0.0,0
317,1.0,1
318,1.0,1
319,0.0,0
320,1.0,1
321,0.0,0
322,1.0,1
323,1.0,1
324,1.0,1
325,0.0,0
326,1.0,1
327,1.0,1
328,1.0,1
329,1.0,1
330,0.0,0
331,1.0,1
332,1.0,1
333,1.0,1
334,0.0,0
335,1.0,1
336,1.0,1
337,1.0,1
338,1.0,1
339,1.0,1
340,1.0,1
341,1.0,1
342,1.0,1
343,1.0,1
344,1.0,1
345,1.0,1
346,1.0,1
347,1.0,1
348,0.0,0
349,1.0,1
350,0.0,0
351,1.0,1
352,0.0,0
353,1.0,1
354,1.0,1
355,1.0,1
356,0.0,0
357,1.0,1
358,1.0,1
359,1.0,1
360,0.0,0
361,1.0,1
362,1.0,1
363,1.0,1
364,1.0,1
365,1.0,1
366,1.0,1
367,1.0,1
368,1.0,1
369,1.0,1
370,0.0,0
371,0.0,0
372,1.0,1
373,1.0,1
374,1.0,1
375,0.0,0
376,1.0,1
377,1.0,1
378,1.0,1
379,0.0,0
380,1.0,1
381,1.0,1
382,1.0,1
383,1.0,1
384,1.0,1
385,1.0,1
386,1.0,1
387,0.0,0
388,0.0,0
389,0.0,0
390,0.0,0
391,1.0,1
392,1.0,1
393,1.0,1
394,0.0,0
395,0.0,0
396,1.0,1
397,1.0,1
398,0.0,0
399,1.0,1
400,1.0,1
401,1.0,1
402,1.0,1
403,0.0,0
404,1.0,1
405,0.0,0
406,1.0,1
407,1.0,1
408,0.0,0
409,0.0,0
410,1.0,1
411,1.0,1
412,0.0,0
413,1.0,1
414,1.0,1
415,1.0,1
416,1.0,1
417,0.0,0
418,0.0,0
419,1.0,1
420,1.0,1
421,0.0,0
422,1.0,1
423,1.0,1
424,1.0,1
425,0.0,0
426,1.0,1
427,1.0,1
428,1.0,1
429,1.0,1
430,1.0,1
431,1.0,1
432,0.0,0
433,1.0,1
434,0.0,0
435,1.0,1
436,1.0,1
437,1.0,1
438,1.0,1
439,0.0,0
440,1.0,1
441,1.0,1
442,0.0,0
443,1.0,1
444,1.0,1
445,1.0,1
446,1.0,1
447,1.0,1
448,1.0,1
449,1.0,1
450,1.0,1
451,1.0,1
452,0.0,0
453,1.0,1
454,1.0,1
455,1.0,1
456,1.0,1
457,0.0,0
458,1.0,1
459,0.0,0
460,1.0,1
461,0.0,0
462,1.0,1
463,0.0,0
464,1.0,1
465,0.0,0
466,0.0,0
467,0.0,0
468,1.0,1
469,1.0,1
470,1.0,1
471,1.0,1
472,1.0,1
473,1.0,1
474,0.0,0
475,1.0,1
476,0.0,0
477,1.0,1
478,1.0,1
479,1.0,1
480,1.0,1
481,1.0,1
482,1.0,1
483,1.0,1
484,0.0,0
485,1.0,1
486,0.0,0
487,1.0,1
488,1.0,1
489,0.0,0
490,0.0,0
491,1.0,1
492,1.0,1
493,1.0,1
494,1.0,1
495,0.0,0
496,0.0,0
497,0.0,0
498,1.0,1
499,1.0,1
500,1.0,1
501,0.0,0
502,1.0,1
503,1.0,1
504,1.0,1
505,1.0,1
506,0.0,0
507,0.0,0
508,1.0,1
509,1.0,1
510,0.0,0
511,1.0,1
512,0.0,0
513,0.0,0
514,1.0,1
515,0.0,0
516,0.0,0
517,0.0,0
518,1.0,1
519,1.0,1
520,1.0,1
521,1.0,1
522,1.0,1
523,1.0,1
524,1.0,1
525,1.0,1
526,1.0,1
527,0.0,0
528,1.0,1
529,0.0,0
530,0.0,0
531,1.0,1
532,1.0,1
533,0.0,0
534,1.0,1
535,0.0,0
536,1.0,1
537,1.0,1
538,1.0,1
539,1.0,1
540,0.0,0
541,1.0,1
542,1.0,1
543,1.0,1
544,1.0,1
545,0.0,0
546,0.0,0
547,0.0,0
548,1.0,1
549,1.0,1
550,1.0,1
551,1.0,1
552,0.0,0
553,1.0,1
554,0.0,0
555,1.0,1
556,1.0,1
557,0.0,0
558,0.0,0
559,0.0,0
560,1.0,1
561,0.0,0
562,1.0,1
563,0.0,0
564,0.0,0
565,1.0,1
566,1.0,1
567,0.0,0
568,1.0,1
569,1.0,1
570,1.0,1
571,1.0,1
572,1.0,1
573,1.0,1
574,0.0,0
575,1.0,1
576,1.0,1
577,1.0,1
578,0.0,0
579,1.0,1
580,0.0,0
581,1.0,1
582,0.0,0
583,0.0,0
584,0.0,0
585,0.0,0
586,1.0,1
587,1.0,1
588,0.0,0
589,1.0,1
590,1.0,1
591,1.0,1
592,1.0,1
593,0.0,0
594,1.0,1
595,1.0,1
596,1.0,1
597,1.0,1
598,0.0,0
599,1.0,1
600,0.0,0
601,1.0,1
602,1.0,1
603,1.0,1
604,1.0,1
605,1.0,1
606,1.0,1
607,0.0,0
608,1.0,1
609,1.0,1
610,1.0,1
611,1.0,1
612,1.0,1
613,0.0,0
614,1.0,1
615,1.0,1
616,0.0,0
617,1.0,1
618,0.0,0
619,1.0,1
620,1.0,1
621,1.0,1
622,1.0,1
623,1.0,1
624,1.0,1
625,1.0,1
626,0.0,0
627,1.0,1
628,0.0,0
629,1.0,1
630,1.0,1
631,0.0,0
632,1.0,1
633,0.0,0
634,1.0,1
635,1.0,1
636,1.0,1
637,1.0,1
638,1.0,1
639,1.0,1
640,0.0,0
641,1.0,1
642,0.0,0
643,0.0,0
644,0.0,0
645,1.0,1
646,1.0,1
647,1.0,1
648,0.0,0
649,1.0,1
650,1.0,1
651,1.0,1
652,1.0,1
653,1.0,1
654,0.0,0
655,0.0,0
656,1.0,1
657,1.0,1
658,1.0,1
659,1.0,1
660,1.0,1
661,1.0,1
662,1.0,1
663,1.0,1
664,1.0,1
665,1.0,1
666,0.0,0
667,1.0,1
668,1.0,1
669,1.0,1
670,1.0,1
671,1.0,1
672,1.0,1
673,1.0,1
674,0.0,0
675,1.0,1
676,1.0,1
677,1.0,1
678,1.0,1
679,0.0,0
680,1.0,1
681,1.0,1
682,1.0,1
683,1.0,1
684,1.0,1
685,1.0,1
686,0.0,0
687,1.0,1
688,0.0,0
689,1.0,1
690,1.0,1
691,1.0,1
692,1.0,1
693,1.0,1
694,1.0,1
695,1.0,1
696,0.0,0
697,1.0,1
698,1.0,1
699,1.0,1
700,1.0,1
701,0.0,0
702,1.0,1
703,1.0,1
704,0.0,0
705,0.0,0
706,1.0,1
707,1.0,1
708,1.0,1
709,1.0,1
710,0.0,0
711,1.0,1
712,1.0,1
713,1.0,1
714,0.0,0
715,1.0,1
716,1.0,1
717,0.0,0
718,0.0,0
719,1.0,1
720,0.0,0
721,1.0,1
722,1.0,1
723,0.0,0
724,0.0,0
725,1.0,1
726,1.0,1
727,0.0,0
728,1.0,1
729,0.0,0
730,1.0,1
731,0.0,0
732,0.0,0
733,1.0,1
734,1.0,1
735,0.0,0
736,0.0,0
737,1.0,1
738,0.0,0
739,1.0,1
740,1.0,1
741,1.0,1
742,1.0,1
743,0.0,0
744,0.0,0
745,0.0,0
746,0.0,0
747,0.0,0
748,0.0,0
749,1.0,1
750,0.0,0
751,0.0,0
752,1.0,1
753,1.0,1
754,1.0,1
755,1.0,1
756,0.0,0
757,0.0,0
758,1.0,1
759,0.0,0
760,1.0,1
761,1.0,1
762,0.0,0
763,1.0,1
764,1.0,1
765,1.0,1
766,1.0,1
767,1.0,1
768,1.0,1
769,1.0,1
770,1.0,1
771,1.0,1
772,1.0,1
773,1.0,1
774,1.0,1
775,1.0,1
776,1.0,1
777,0.0,0
778,1.0,1
779,1.0,1
780,1.0,1
781,1.0,1
782,1.0,1
783,1.0,1
784,1.0,1
785,0.0,0
786,1.0,1
787,0.0,0
788,1.0,1
789,1.0,1
790,0.0,0
791,1.0,1
792,1.0,1
793,0.0,0
794,1.0,1
795,1.0,1
796,1.0,1
797,1.0,1
798,0.0,0
799,1.0,1
800,0.0,0
801,1.0,1
802,0.0,0
803,1.0,1
804,1.0,1
805,1.0,1
806,1.0,1
807,1.0,1
808,1.0,1
809,1.0,1
810,0.0,0
811,0.0,0
812,1.0,1
813,1.0,1
814,1.0,1
815,1.0,1
816,1.0,1
817,0.0,0
818,1.0,1
819,0.0,0
820,1.0,1
821,0.0,0
822,1.0,1
823,0.0,0
824,0.0,0
825,1.0,1
826,1.0,1
827,0.0,0
828,1.0,1
829,1.0,1
830,1.0,1
831,0.0,0
832,1.0,1
833,1.0,1
834,0.0,0
835,1.0,1
836,1.0,1
837,0.0,0
838,1.0,1
839,1.0,1
840,1.0,1
841,0.0,0
842,1.0,1
843,0.0,0
844,1.0,1
845,1.0,1
846,0.0,0
847,1.0,1
848,1.0,1
849,1.0,1
850,1.0,1
851,1.0,1
852,1.0,1
853,0.0,0
854,1.0,1
855,0.0,0
856,1.0,1
857,1.0,1
858,1.0,1
859,1.0,1
860,0.0,0
861,1.0,1
862,1.0,1
863,0.0,0
864,0.0,0
865,0.0,0
866,0.0,0
867,0.0,0
868,0.0,0
869,1.0,1
870,1.0,1
871,0.0,0
872,1.0,1
873,1.0,1
874,0.0,0
875,1.0,1
876,1.0,1
877,0.0,0
878,1.0,1
879,0.0,0
880,0.0,0
881,1.0,1
882,1.0,1
883,1.0,1
884,1.0,1
885,1.0,1
886,0.0,0
887,1.0,1
888,0.0,0
889,1.0,1
890,1.0,1
891,0.0,0
892,1.0,1
893,1.0,1
894,1.0,1
895,1.0,1
896,1.0,1
897,0.0,0
898,1.0,1
899,1.0,1
900,1.0,1
901,1.0,1
902,1.0,1
903,0.0,0
904,1.0,1
905,0.0,0
906,1.0,1
907,1.0,1
908,1.0,1
909,0.0,0
910,0.0,0
911,1.0,1
912,1.0,1
913,1.0,1
914,1.0,1
915,1.0,1
916,1.0,1
917,0.0,0
918,1.0,1
919,1.0,1
920,1.0,1
921,1.0,1
922,1.0,1
923,1.0,1
924,1.0,1
925,1.0,1
926,1.0,1
927,0.0,0
928,0.0,0
929,1.0,1
930,1.0,1
931,1.0,1
932,1.0,1
933,1.0,1
934,1.0,1
935,1.0,1
936,0.0,0
937,1.0,1
938,0.0,0
939,1.0,1
940,1.0,1
941,1.0,1
942,1.0,1
943,0.0,0
944,0.0,0
945,0.0,0
946,1.0,1
947,0.0,0
948,1.0,1
949,0.0,0
950,0.0,0
951,1.0,1
952,1.0,1
953,0.0,0
954,1.0,1
955,1.0,1
956,1.0,1
957,1.0,1
958,0.0,0
959,1.0,1
960,0.0,0
961,1.0,1
962,1.0,1
963,0.0,0
964,0.0,0
965,1.0,1
966,1.0,1
967,1.0,1
968,0.0,0
969,0.0,0
970,1.0,1
971,1.0,1
972,1.0,1
973,0.0,0
974,0.0,0
975,1.0,1
976,0.0,0
977,0.0,0
978,0.0,0
979,1.0,1
980,1.0,1
981,1.0,1
982,0.0,0
983,1.0,1
984,1.0,1
985,1.0,1
986,0.0,0
987,1.0,1
988,1.0,1
989,1.0,1
990,0.0,0
991,1.0,1
992,0.0,0
993,1.0,1
994,1.0,1
995,0.0,0
996,1.0,1
997,1.0,1
998,0.0,0
999,0.0,0
