sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,3.484375,-12.3125,2.353125
1,2.59375,-8.8125,1.88125
2,2.328125,-9.375,3.453125
3,3.515625,-10.0,2.315625
4,3.234375,-10.0,2.31875
5,1.3125,-5.5625,3.871875
6,1.84375,-8.0625,3.98125
7,6.5625,-13.5625,0.875
8,1.335938,-5.625,4.535937
9,4.75,-11.6875,1.59375
10,4.96875,-12.5,1.46875
11,1.765625,-8.3125,3.746875
12,4.15625,-11.875,1.96875
13,5.5625,-12.5625,1.5
14,3.140625,-10.25,2.621875
15,1.703125,-7.71875,3.275
16,4.90625,-13.25,2.2
17,1.710938,-7.71875,2.932812
18,2.09375,-7.5,4.1625
19,1.773438,-7.5625,3.170312
20,7.84375,-15.75,0.56875
21,1.796875,-7.84375,3.121875
22,1.929688,-8.125,4.264062
23,2.859375,-10.3125,3.128125
24,1.140625,-4.9375,4.4625
25,5.25,-13.875,1.4375
26,4.125,-11.1875,2.69375
27,4.8125,-12.0,1.78125
28,4.46875,-11.5,1.8
29,4.09375,-11.8125,1.69375
30,5.53125,-12.8125,1.59375
31,5.46875,-12.5,1.49375
32,6.3125,-13.75,1.1
33,1.148438,-5.1875,4.567187
34,1.898438,-7.5625,4.307812
35,2.0,-8.25,3.675
36,5.03125,-12.625,1.13125
37,3.515625,-10.625,2.290625
38,2.90625,-10.0625,3.15
39,6.09375,-13.9375,1.11875
40,5.375,-13.4375,1.43125
41,5.15625,-12.25,1.80625
42,4.46875,-11.125,1.06875
43,2.5625,-9.6875,2.515625
44,1.679688,-7.4375,3.976562
45,1.75,-7.4375,3.55625
46,3.828125,-11.0625,2.540625
47,1.757812,-7.4375,3.742188
48,4.59375,-12.0,1.6125
49,1.992188,-8.0625,4.157812
50,3.6875,-10.3125,1.8375
51,2.28125,-8.8125,3.45625
52,1.53125,-6.90625,3.53125
53,4.3125,-12.1875,1.825
54,2.921875,-9.75,3.096875
55,5.84375,-13.25,0.94375
56,5.375,-13.8125,1.1875
57,1.046875,-5.0625,4.778125
58,4.375,-13.0625,1.4875
59,5.46875,-13.1875,1.05625
60,1.507812,-6.84375,5.404688
61,2.625,-9.75,2.975
62,2.0,-8.5,2.0125
63,0.894531,-4.0625,4.386719
64,1.515625,-6.875,4.690625
65,4.28125,-12.75,1.5125
66,5.9375,-13.9375,1.16875
67,3.25,-11.6875,1.64375
68,1.9375,-8.25,3.33125
69,4.5,-11.375,2.06875
70,3.5625,-11.25,2.0875
71,4.75,-12.6875,1.65625
72,2.296875,-9.625,3.203125
73,2.875,-9.625,1.91875
74,1.632812,-6.46875,4.185938
75,3.75,-11.625,2.08125
76,4.25,-12.625,0.9875
77,3.921875,-12.625,1.559375
78,6.875,-14.9375,0.775
79,1.164062,-5.0625,4.460938
80,1.257812,-5.34375,4.023438
81,2.078125,-8.6875,2.91875
82,4.40625,-13.1875,2.95
83,3.484375,-11.375,3.109375
84,2.515625,-9.6875,3.340625
85,4.78125,-12.4375,1.61875
86,1.695312,-7.6875,4.079688
87,5.03125,-12.375,1.575
88,1.539062,-7.1875,4.010938
89,3.46875,-10.5625,2.1125
90,1.765625,-7.78125,3.975
