sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,1.5625,-6.3125,1.3125
1,0.714844,-3.34375,1.299218
2,0.816406,-3.734375,1.622657
3,1.007812,-4.34375,1.654688
4,0.992188,-4.21875,1.399999
5,0.261719,-1.320312,1.977343
6,0.494141,-2.4375,1.637109
7,3.234375,-8.375,0.7625
8,0.351562,-1.773438,2.057813
9,0.910156,-3.9375,1.749219
10,2.09375,-6.84375,0.975
11,0.550781,-2.796875,1.750781
12,1.921875,-6.8125,1.165625
13,2.59375,-7.375,1.109375
14,0.980469,-4.40625,1.433594
15,0.382812,-1.914062,1.715625
16,1.429688,-5.96875,1.582812
17,0.507812,-2.46875,1.289063
18,0.455078,-2.265625,1.715235
19,0.523438,-2.484375,1.429687
20,2.65625,-7.59375,0.9375
21,0.769531,-3.546875,1.328907
22,0.558594,-2.75,1.807031
23,1.171875,-5.0,1.359375
24,0.298828,-1.484375,1.948047
25,2.375,-7.46875,0.95625
26,1.242188,-4.625,1.423437
27,1.351562,-5.09375,1.648438
28,1.835938,-6.75,1.089062
29,1.007812,-4.3125,1.326563
30,1.703125,-5.9375,1.653125
31,2.265625,-6.34375,1.090625
32,3.0625,-8.125,0.828125
33,0.181641,-0.90625,2.021484
34,0.414062,-2.078125,2.151563
35,0.419922,-2.09375,1.561328
36,1.75,-6.40625,0.809375
37,0.921875,-4.0,1.621875
38,0.917969,-4.1875,1.832031
39,2.828125,-7.8125,0.703125
40,2.5625,-7.375,0.840625
41,2.140625,-6.5,1.05625
42,2.28125,-7.0625,0.634375
43,1.234375,-5.21875,1.146875
44,0.523438,-2.625,1.846874
45,0.458984,-2.28125,1.717579
46,1.484375,-5.46875,1.365625
47,0.570312,-2.6875,1.7375
48,1.664062,-6.1875,1.164063
49,0.644531,-3.1875,1.780469
50,1.625,-5.40625,0.990625
51,1.101562,-4.65625,1.560938
52,0.496094,-2.46875,1.413281
53,1.515625,-5.40625,1.228125
54,0.585938,-2.90625,1.690625
55,2.609375,-7.59375,0.64375
56,1.96875,-6.59375,1.0125
57,0.12207,-0.613281,1.968555
58,1.523438,-5.84375,0.879687
59,2.75,-8.0625,0.740625
60,0.154297,-0.777344,2.370703
61,1.132812,-5.09375,1.49375
62,0.757812,-3.8125,1.342188
63,0.182617,-0.910156,1.929883
64,0.15918,-0.800781,2.24082
65,1.96875,-6.8125,0.91875
66,3.0,-8.1875,0.7375
67,1.117188,-5.0625,1.148437
68,0.515625,-2.5,1.539063
69,0.582031,-2.8125,1.946094
70,1.53125,-5.875,1.125
71,2.109375,-6.6875,0.9
72,1.03125,-4.75,1.365625
73,0.816406,-3.734375,1.346094
74,0.425781,-2.0625,2.008594
75,0.996094,-4.6875,1.541406
76,2.015625,-6.875,0.634375
77,1.34375,-5.125,0.954688
78,3.75,-8.6875,0.54375
79,0.394531,-2.015625,1.878907
80,0.380859,-1.921875,1.851954
81,0.851562,-4.0,1.390626
82,1.882812,-7.21875,2.014063
83,1.023438,-4.28125,1.726562
84,0.703125,-3.1875,1.9125
85,1.070312,-4.3125,1.898438
86,0.476562,-2.421875,1.892188
87,2.078125,-6.875,1.109375
88,0.353516,-1.765625,1.638672
89,1.4375,-5.0625,1.078125
90,0.632812,-3.03125,1.7125
