sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,2.1875,-8.75,1.465625
1,1.453125,-6.0625,1.340625
2,1.28125,-6.0,1.86875
3,1.335938,-5.71875,1.967187
4,1.539062,-6.15625,1.610938
5,0.507812,-2.453125,2.185938
6,0.824219,-4.0,1.922656
7,4.625,-13.0,0.79375
8,0.535156,-2.609375,2.486719
9,1.859375,-6.5625,1.775
10,2.90625,-10.0625,1.134375
11,0.617188,-3.09375,2.060937
12,2.265625,-8.3125,1.440625
13,3.71875,-10.5625,1.4125
14,1.578125,-6.84375,1.6
15,0.582031,-2.890625,1.810157
16,2.265625,-8.125,1.671875
17,0.996094,-4.84375,1.435156
18,0.910156,-4.0625,2.008594
19,0.882812,-4.21875,1.639063
20,4.15625,-10.875,1.05625
21,1.15625,-5.40625,1.48125
22,0.761719,-3.609375,2.160156
23,1.570312,-6.9375,1.657813
24,0.496094,-2.328125,2.277343
25,3.140625,-10.4375,1.146875
26,1.960938,-6.8125,1.617187
27,2.28125,-7.84375,1.8
28,2.921875,-8.25,1.009375
29,1.632812,-6.625,1.517188
30,2.96875,-9.375,1.6
31,3.125,-9.5,1.28125
32,4.09375,-11.8125,1.1875
33,0.394531,-1.882812,2.261719
34,0.460938,-2.171875,2.539062
35,0.972656,-4.375,1.674219
36,2.609375,-9.0,1.04375
37,1.789062,-6.75,1.667188
38,1.484375,-6.3125,2.0625
39,4.25,-12.125,0.775
40,3.734375,-11.3125,1.071875
41,3.046875,-9.3125,1.18125
42,3.328125,-10.4375,0.71875
43,1.765625,-7.65625,1.3
44,0.867188,-4.21875,2.164062
45,0.941406,-4.59375,1.788282
46,2.171875,-8.0,1.6625
47,0.757812,-3.59375,2.089063
48,2.609375,-9.0625,1.315625
49,0.941406,-4.5625,2.067969
50,2.4375,-8.75,1.1875
51,1.523438,-6.75,1.898437
52,0.546875,-2.703125,1.678125
53,2.203125,-7.96875,1.5375
54,1.273438,-5.46875,1.839062
55,3.96875,-11.625,0.69375
56,2.6875,-9.0,1.259375
57,0.425781,-2.09375,2.130469
58,2.0625,-8.125,1.05625
59,4.0,-11.625,0.9125
60,0.542969,-2.578125,2.528906
61,1.75,-7.875,1.84375
62,1.03125,-5.0625,1.407812
63,0.375,-1.84375,2.23125
64,0.550781,-2.640625,2.530469
65,2.84375,-9.4375,1.1875
66,4.3125,-12.0,0.9
67,1.601562,-7.125,1.304688
68,0.835938,-4.0,1.728125
69,1.742188,-6.40625,1.714062
70,2.234375,-8.625,1.31875
71,2.84375,-9.3125,1.1875
72,1.476562,-6.6875,1.582813
73,1.46875,-6.21875,1.3625
74,0.691406,-3.28125,2.277344
75,1.695312,-6.75,1.614063
76,2.59375,-9.3125,0.69375
77,2.03125,-8.1875,1.14375
78,4.96875,-12.25,0.7
79,0.632812,-3.125,2.254688
80,0.726562,-3.515625,1.998438
81,1.257812,-5.875,1.601563
82,2.75,-9.4375,1.8375
83,1.929688,-7.0625,1.832812
84,1.15625,-4.96875,2.0375
85,2.421875,-8.375,1.51875
86,0.945312,-4.59375,2.135938
87,2.921875,-9.4375,1.384375
88,0.664062,-3.21875,1.907813
89,1.992188,-7.0625,1.432812
90,0.996094,-4.78125,1.913281
91,1.695312,-7.21875,1.564063
92,1.085938,-5.1875,1.589062
93,1.03125,-5.0,1.409375
94,1.851562,-7.25,1.657813
95,3.5,-10.5,0.71875
96,0.519531,-2.5625,2.361719
97,1.671875,-7.6875,1.9125
98,2.5625,-9.1875,1.19375
99,2.09375,-7.90625,1.665625
