sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,6.03125,-13.9375,0.55625
1,5.65625,-14.4375,1.55625
2,3.46875,-11.6875,2.9
3,6.25,-15.375,1.6875
4,2.296875,-9.125,2.19375
5,6.9375,-15.0,0.9625
6,4.40625,-12.625,1.8375
7,4.46875,-11.75,1.575
8,6.21875,-15.1875,2.25
9,5.84375,-12.1875,0.4625
10,1.898438,-8.6875,3.626562
11,4.21875,-12.8125,1.5875
12,2.40625,-9.625,3.10625
13,2.71875,-10.375,2.86875
14,2.671875,-10.875,3.353125
15,2.34375,-9.375,3.2
16,4.09375,-13.25,2.09375
17,5.34375,-13.1875,1.45
18,3.796875,-12.1875,2.109375
19,1.554688,-7.09375,5.045312
20,5.1875,-13.125,1.325
21,2.0625,-8.1875,3.6375
22,5.4375,-12.625,1.3125
23,5.65625,-13.6875,1.99375
24,3.234375,-11.125,1.19375
25,4.40625,-13.1875,1.51875
26,6.28125,-13.5,1.6125
27,1.867188,-8.3125,3.620312
28,6.65625,-14.375,0.7875
29,6.59375,-14.125,1.15625
30,4.625,-13.1875,1.8875
31,3.390625,-10.8125,2.546875
32,4.78125,-11.25,1.80625
33,6.28125,-14.25,1.76875
34,4.875,-12.75,1.3125
35,4.34375,-12.0625,1.88125
36,5.125,-12.6875,1.1875
37,3.46875,-11.4375,1.7
38,5.0,-13.0,1.575
39,2.03125,-8.5,3.521875
40,4.8125,-13.9375,1.95
41,2.6875,-9.75,3.00625
42,4.46875,-11.375,1.4625
43,5.625,-12.9375,1.625
44,4.21875,-11.9375,1.63125
45,3.25,-11.3125,3.20625
46,3.578125,-12.875,3.128125
47,2.203125,-9.125,3.134375
48,6.21875,-14.4375,0.9
49,3.484375,-12.125,3.021875
50,3.109375,-11.5,2.909375
51,5.78125,-13.25,1.33125
52,7.3125,-15.3125,0.6875
53,5.1875,-14.5,1.5625
54,6.3125,-14.3125,1.68125
55,6.6875,-16.125,0.9625
56,2.515625,-10.1875,2.965625
57,4.6875,-13.1875,2.075
58,6.5625,-13.6875,1.56875
59,5.8125,-14.625,1.25625
60,2.03125,-8.5,3.73125
61,4.46875,-12.125,1.375
62,5.5,-13.3125,2.0
63,4.34375,-12.4375,2.45
64,3.28125,-11.375,4.0375
65,1.585938,-7.125,2.899999
66,4.25,-12.9375,1.225
67,2.296875,-9.3125,3.578125
68,6.15625,-14.625,0.99375
69,6.6875,-14.75,1.09375
70,4.15625,-11.8125,2.53125
71,5.8125,-13.6875,1.44375
72,3.109375,-11.5625,3.246875
73,5.375,-12.9375,1.725
74,6.4375,-13.75,1.16875
75,3.0625,-10.5,3.31875
76,5.71875,-12.5,1.06875
77,2.90625,-11.125,2.7375
78,3.15625,-10.75,2.55
79,4.8125,-13.0,1.675
80,2.59375,-9.5,3.46875
81,2.40625,-9.5,3.078125
82,2.109375,-8.5625,3.984375
83,6.59375,-13.5,1.15
84,2.203125,-8.0,2.35625
85,3.3125,-11.0,1.4875
86,3.078125,-10.5625,2.784375
87,5.03125,-13.125,2.2875
88,6.78125,-14.6875,0.875
89,4.625,-12.8125,1.45
90,2.421875,-9.75,4.421875
91,2.46875,-9.75,3.0375
92,3.828125,-11.875,1.896875
93,5.21875,-12.5,1.36875
94,5.125,-14.0625,1.975
95,4.53125,-13.625,2.075
96,4.3125,-14.25,1.90625
97,2.9375,-11.0,3.775
98,2.34375,-9.5,3.50625
99,4.09375,-11.6875,2.175
100,6.5,-14.3125,1.46875
101,4.53125,-12.75,1.14375
102,6.25,-14.0625,1.2375
103,2.109375,-6.40625,0.55
104,6.4375,-13.375,1.875
105,4.6875,-12.8125,1.73125
106,1.34375,-6.5,0.848438
107,2.40625,-10.8125,4.01875
108,6.15625,-14.6875,1.76875
109,3.625,-11.4375,1.996875
110,2.078125,-8.8125,5.184375
111,3.59375,-13.125,1.625
112,5.65625,-13.25,1.675
113,5.1875,-13.75,2.11875
114,1.726562,-7.75,4.264063
115,2.8125,-11.375,3.65625
116,2.140625,-9.1875,3.815625
117,4.5,-12.75,2.1875
118,5.5,-12.9375,1.51875
119,6.4375,-15.3125,1.73125
120,4.0625,-11.5625,2.0
121,3.640625,-13.1875,3.109375
122,6.75,-13.125,1.775
123,4.09375,-12.5625,1.6375
124,4.34375,-13.5625,2.2375
125,5.53125,-12.125,0.64375
126,2.96875,-10.1875,0.796875
127,4.125,-12.5,1.26875
128,3.1875,-11.875,3.39375
129,5.5625,-13.4375,1.74375
130,4.78125,-12.3125,1.925
131,5.15625,-13.125,1.53125
132,5.125,-13.9375,0.93125
133,5.5,-12.5625,1.83125
134,5.40625,-13.875,2.0
135,3.609375,-11.3125,2.240625
136,5.5,-13.75,1.61875
137,5.5,-12.0625,1.775
138,5.3125,-13.0625,1.65
139,5.8125,-12.0,1.9625
140,4.6875,-13.375,1.6375
141,4.40625,-12.8125,1.9125
142,5.09375,-13.875,1.66875
143,5.28125,-14.75,1.50625
144,4.8125,-13.5625,1.5375
145,4.78125,-13.5,1.61875
146,2.078125,-8.9375,3.584375
147,1.867188,-8.1875,3.989062
148,5.28125,-15.1875,2.44375
149,4.84375,-12.5625,1.2625
150,5.46875,-13.625,1.775
151,2.9375,-10.6875,2.93125
152,3.46875,-11.4375,2.90625
153,4.21875,-12.8125,1.70625
154,2.703125,-9.9375,2.853125
155,5.625,-13.6875,0.85625
156,6.28125,-14.125,1.65
157,4.40625,-12.8125,2.91875
158,5.59375,-13.5625,1.15
159,3.375,-11.25,2.11875
160,3.25,-10.1875,1.465625
161,5.25,-12.875,1.98125
162,3.65625,-11.1875,1.91875
163,4.59375,-12.5,1.6375
164,4.96875,-12.875,2.075
165,2.046875,-8.4375,1.690625
166,4.21875,-12.1875,1.075
167,6.9375,-14.8125,0.56875
168,3.15625,-11.1875,1.28125
169,5.0,-13.125,1.58125
170,4.375,-12.5,1.30625
171,2.40625,-10.0,1.715625
172,2.65625,-10.1875,2.70625
173,2.3125,-9.375,3.471875
174,6.21875,-13.1875,1.9
175,3.28125,-10.9375,2.10625
176,4.8125,-12.375,1.925
