sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,4.09375,-10.25,0.55625
1,3.625,-10.25,1.40625
2,2.421875,-8.9375,1.615625
3,4.3125,-11.9375,1.38125
4,1.273438,-5.5,1.378124
5,4.8125,-11.6875,0.81875
6,2.765625,-8.9375,1.465625
7,2.25,-7.5625,1.503125
8,4.09375,-10.1875,1.31875
9,4.65625,-10.5,0.5125
10,1.5,-6.59375,1.9
11,2.6875,-9.4375,1.303125
12,1.6875,-6.75,1.8
13,1.96875,-7.1875,1.671875
14,2.015625,-8.0625,1.746875
15,1.320312,-6.28125,1.917188
16,2.453125,-9.4375,1.53125
17,3.4375,-10.3125,1.2625
18,2.078125,-7.8125,1.63125
19,1.289062,-5.3125,2.448438
20,3.578125,-10.5625,1.009375
21,1.796875,-6.78125,1.73125
22,3.125,-9.125,1.321875
23,3.6875,-9.75,1.475
24,1.929688,-7.75,0.898437
25,3.203125,-10.4375,1.065625
26,4.21875,-10.4375,1.23125
27,1.382812,-6.25,1.792188
28,4.3125,-10.6875,0.85625
29,4.0625,-10.75,1.24375
30,3.015625,-10.1875,1.415625
31,2.109375,-7.78125,1.590625
32,2.953125,-9.0,1.36875
33,4.375,-11.125,1.2
34,3.0625,-10.0,1.121875
35,2.859375,-8.5625,1.140625
36,3.359375,-9.5625,0.871875
37,1.851562,-7.15625,1.379688
38,3.671875,-10.8125,1.253125
39,1.539062,-6.125,1.807813
40,2.65625,-9.3125,1.390625
41,1.78125,-6.84375,1.88125
42,2.265625,-7.0,1.26875
43,3.53125,-10.6875,1.2
44,2.328125,-7.8125,1.2875
45,2.296875,-8.4375,1.6375
46,2.46875,-8.75,1.678125
47,1.484375,-6.03125,1.73125
48,4.1875,-10.3125,0.75625
49,2.203125,-7.75,1.828125
50,2.28125,-8.3125,1.54375
51,3.734375,-10.875,1.353125
52,4.28125,-11.375,0.875
53,3.15625,-9.625,1.15625
54,4.125,-10.625,1.29375
55,4.5,-11.125,0.875
56,1.851562,-7.75,1.585938
57,2.96875,-9.625,1.45625
58,4.34375,-10.8125,1.25
59,3.9375,-11.75,1.0625
60,1.507812,-6.375,2.014063
61,2.625,-8.1875,1.359375
62,3.5625,-9.625,1.46875
63,2.4375,-8.6875,1.55
64,2.421875,-8.375,2.0125
65,1.429688,-5.78125,1.489062
66,2.796875,-10.125,0.809375
67,1.820312,-7.03125,1.851563
68,3.890625,-11.375,0.871875
69,4.8125,-12.25,0.94375
70,3.140625,-9.1875,1.55
71,3.640625,-10.0625,1.103125
72,2.640625,-9.0625,1.378125
73,3.28125,-9.25,1.39375
74,4.125,-11.0,0.94375
75,2.34375,-7.90625,1.534375
76,3.34375,-9.0,1.009375
77,1.9375,-7.5,1.528125
78,1.289062,-5.53125,1.967188
79,3.359375,-10.5625,1.23125
80,1.796875,-6.46875,1.746875
81,1.664062,-6.6875,1.792188
82,1.632812,-6.4375,1.839063
83,4.53125,-10.9375,1.075
84,1.226562,-5.5,1.845313
85,2.0,-7.46875,1.146875
86,1.796875,-7.0,1.909375
87,3.328125,-9.625,1.571875
88,4.40625,-10.625,0.875
89,2.8125,-8.625,0.9875
90,1.59375,-6.59375,2.15
91,2.078125,-7.9375,1.5
92,2.4375,-8.625,1.490625
93,3.5,-10.3125,0.9625
94,3.265625,-10.0625,1.409375
95,2.40625,-7.9375,1.659375
96,2.734375,-9.625,1.315625
97,2.375,-8.375,2.0375
98,1.875,-7.78125,1.828125
99,2.6875,-8.4375,1.73125
100,4.15625,-10.4375,1.29375
101,2.953125,-9.4375,0.878125
102,4.25,-11.3125,1.0625
103,2.46875,-6.65625,-0.457812
104,4.46875,-10.625,1.325
105,2.890625,-9.25,1.190625
106,1.046875,-5.21875,0.698437
107,1.5625,-6.4375,1.928125
108,4.4375,-11.8125,1.275
109,1.90625,-6.875,1.3
110,1.859375,-7.03125,2.221875
111,1.90625,-7.53125,1.209375
112,3.140625,-9.5625,1.640625
113,3.46875,-10.3125,1.625
114,1.601562,-6.21875,1.964063
115,1.96875,-7.34375,1.825
116,1.703125,-6.53125,1.81875
117,2.96875,-10.0625,1.65625
118,3.5625,-9.75,1.2375
119,3.765625,-11.0625,1.309375
120,2.328125,-7.71875,1.578125
121,2.40625,-8.5625,1.6625
122,4.6875,-11.0,1.3
123,2.578125,-9.0,1.315625
124,2.78125,-9.75,1.671875
125,3.875,-9.9375,0.68125
126,1.945312,-7.96875,0.648438
127,2.015625,-7.40625,1.221875
128,2.328125,-8.4375,1.7
129,3.796875,-10.0625,1.296875
130,3.375,-9.3125,1.3125
131,3.15625,-10.0625,1.30625
132,3.515625,-11.0625,0.834375
