sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,3.859375,-10.75,0.678125
1,3.15625,-9.8125,1.546875
2,1.890625,-8.0625,1.625
3,3.734375,-11.125,1.384375
4,1.140625,-5.4375,1.309375
5,4.75,-12.75,0.98125
6,2.4375,-9.0625,1.5375
7,2.015625,-7.84375,1.59375
8,4.0625,-11.125,1.15
9,4.5625,-10.375,0.625
10,1.265625,-6.03125,1.75625
11,2.84375,-10.5,1.4125
12,1.164062,-5.3125,1.792188
13,1.351562,-5.96875,1.676563
14,1.484375,-6.78125,1.740625
15,1.265625,-6.21875,1.6125
16,2.421875,-9.9375,1.38125
17,2.890625,-9.75,1.4625
18,1.828125,-7.9375,1.46875
19,0.640625,-3.125,2.421875
20,3.359375,-10.6875,1.009375
21,1.171875,-5.375,1.915625
22,2.875,-9.9375,1.284375
23,4.03125,-11.3125,1.2375
24,1.695312,-7.0625,0.929688
25,3.015625,-10.4375,1.059375
26,4.4375,-10.8125,1.075
27,1.148438,-5.53125,1.617187
28,4.03125,-11.5,0.9375
29,4.34375,-12.0,1.09375
30,3.0625,-10.75,1.340625
31,2.109375,-7.8125,1.65625
32,3.1875,-9.75,1.16875
33,4.0,-11.125,1.19375
34,3.140625,-11.3125,1.046875
35,2.875,-9.1875,1.15625
36,2.765625,-9.25,1.065625
37,1.875,-7.90625,1.265625
38,3.671875,-11.125,1.096875
39,1.234375,-5.8125,1.696875
40,2.5,-9.3125,1.403125
41,1.554688,-6.71875,1.698437
42,2.28125,-7.84375,1.209375
43,3.078125,-10.0,1.084375
44,1.726562,-6.96875,1.423438
45,1.859375,-7.9375,1.65625
46,1.875,-8.0625,1.7125
47,1.109375,-5.3125,1.728125
48,3.921875,-10.875,0.959375
49,1.726562,-7.0625,1.876563
50,1.960938,-8.375,1.504687
51,3.515625,-10.875,1.340625
52,3.421875,-10.1875,1.228125
53,3.109375,-9.9375,1.109375
54,3.921875,-10.9375,1.203125
55,4.1875,-11.0625,0.85
56,1.546875,-7.25,1.55625
57,2.890625,-10.0625,1.359375
58,4.46875,-12.0625,1.30625
59,3.609375,-11.6875,0.959375
60,1.1875,-5.5,1.86875
61,2.5625,-8.5625,1.38125
62,3.4375,-9.875,1.375
63,2.34375,-9.0625,1.54375
64,1.679688,-7.40625,1.879687
65,0.980469,-4.6875,1.441406
66,2.828125,-10.6875,0.8
67,1.390625,-6.25,1.85
68,3.453125,-11.5,0.978125
69,4.65625,-12.4375,0.925
70,2.453125,-8.4375,1.809375
71,3.765625,-10.9375,1.071875
72,2.34375,-9.0625,1.553125
73,3.28125,-10.0625,1.2125
74,4.21875,-11.3125,0.79375
75,1.882812,-7.5625,1.554688
76,3.171875,-9.25,1.00625
77,1.570312,-6.84375,1.539063
78,1.078125,-5.03125,1.75
79,3.1875,-10.375,1.16875
80,1.65625,-6.96875,1.66875
81,1.234375,-5.8125,1.6625
82,1.117188,-5.28125,1.723437
83,4.34375,-10.9375,1.08125
84,1.015625,-4.75,1.746875
85,1.835938,-7.28125,1.189062
86,1.695312,-7.3125,1.717188
87,3.140625,-10.0625,1.478125
88,3.890625,-10.375,0.965625
89,2.71875,-9.3125,0.95625
90,1.5,-6.6875,2.025
91,1.5625,-6.8125,1.525
92,2.25,-8.75,1.38125
93,3.375,-10.4375,0.93125
94,3.34375,-10.75,1.1875
95,2.234375,-8.3125,1.46875
96,2.5625,-9.4375,1.25
97,1.976562,-8.125,1.973438
98,1.515625,-6.875,1.7375
99,2.4375,-8.5,1.715625
