sample_idx,cdd_score,cdd_memorized
233,0.0,0
234,0.0,0
235,0.0,0
236,0.5,1
237,0.0,0
238,0.2,1
239,0.0,0
240,0.8,1
241,0.0,0
242,0.0,0
243,0.0,0
244,0.05,1
245,0.2,1
246,0.9,1
247,0.05,1
248,0.0,0
249,1.0,1
250,0.05,1
251,0.7,1
252,0.0,0
253,0.0,0
254,0.0,0
255,0.0,0
256,0.3,1
257,0.0,0
258,0.1,1
259,0.0,0
260,0.0,0
261,0.0,0
262,0.0,0
263,0.0,0
264,0.0,0
265,0.05,1
266,0.0,0
267,0.1,1
268,0.0,0
269,0.0,0
270,0.0,0
271,0.0,0
272,0.25,1
273,0.0,0
274,0.25,1
275,0.05,1
276,0.0,0
277,0.0,0
278,0.15,1
279,0.15,1
280,0.0,0
281,1.0,1
282,0.0,0
283,0.0,0
284,0.0,0
285,0.1,1
286,0.0,0
287,0.0,0
288,0.0,0
289,0.0,0
290,0.0,0
291,0.0,0
292,0.0,0
293,0.2,1
294,0.0,0
295,0.0,0
296,0.0,0
297,0.0,0
298,0.0,0
299,0.85,1
300,0.0,0
301,0.0,0
302,0.0,0
303,0.0,0
304,0.35,1
305,0.05,1
306,0.0,0
307,0.0,0
308,1.0,1
309,0.0,0
310,0.0,0
311,0.05,1
312,0.0,0
313,0.0,0
314,0.0,0
315,0.8,1
316,0.0,0
317,0.0,0
318,0.05,1
319,0.1,1
320,0.95,1
321,0.0,0
322,0.0,0
323,0.05,1
324,0.0,0
325,0.0,0
326,0.0,0
327,0.0,0
328,0.0,0
329,0.0,0
330,0.9,1
331,0.0,0
332,0.0,0
333,0.0,0
334,0.2,1
335,0.6,1
336,0.0,0
337,0.0,0
338,0.0,0
339,0.0,0
340,0.0,0
341,0.0,0
342,0.0,0
343,0.0,0
344,0.05,1
345,0.0,0
346,0.75,1
347,0.05,1
348,0.0,0
349,0.0,0
350,0.0,0
351,0.0,0
352,0.0,0
353,0.0,0
354,0.45,1
355,0.0,0
356,0.0,0
357,0.0,0
358,0.0,0
359,0.15,1
360,0.0,0
361,0.0,0
362,0.15,1
363,0.0,0
364,0.1,1
365,0.0,0
366,0.05,1
367,0.7,1
368,0.05,1
369,0.15,1
370,0.25,1
371,0.3,1
372,0.0,0
373,0.05,1
374,0.0,0
375,0.0,0
376,0.3,1
377,0.0,0
378,0.0,0
379,0.0,0
380,0.0,0
381,0.95,1
382,0.0,0
383,0.25,1
384,0.0,0
385,0.1,1
386,0.0,0
387,0.0,0
388,0.0,0
389,0.0,0
390,0.15,1
391,0.0,0
392,0.2,1
393,0.0,0
394,0.0,0
395,0.55,1
396,0.0,0
397,0.0,0
398,0.8,1
399,0.2,1
400,0.3,1
401,0.0,0
402,0.1,1
403,0.6,1
404,0.0,0
405,0.0,0
406,0.0,0
407,0.2,1
408,0.0,0
409,0.0,0
410,0.0,0
411,0.2,1
412,0.1,1
413,0.05,1
414,0.0,0
415,0.0,0
416,0.0,0
417,0.0,0
418,0.0,0
419,0.0,0
420,0.05,1
421,0.0,0
422,0.05,1
423,0.0,0
424,0.0,0
425,0.5,1
426,0.1,1
427,0.0,0
428,0.0,0
429,0.0,0
430,0.6,1
431,0.0,0
432,0.05,1
433,0.0,0
434,0.0,0
435,0.0,0
436,0.1,1
437,0.1,1
438,0.9,1
439,0.0,0
440,0.0,0
441,0.05,1
442,0.35,1
443,0.35,1
444,0.0,0
445,0.0,0
446,0.0,0
447,0.0,0
448,0.0,0
449,0.0,0
450,0.0,0
451,0.0,0
452,0.85,1
453,0.0,0
454,0.05,1
455,0.05,1
456,0.0,0
457,0.85,1
458,0.0,0
459,1.0,1
460,0.0,0
461,0.0,0
462,0.0,0
463,0.0,0
464,0.0,0
465,0.0,0
466,0.0,0
467,0.0,0
468,0.05,1
469,0.0,0
470,0.0,0
471,0.0,0
472,0.3,1
473,0.0,0
474,0.0,0
475,0.0,0
476,0.0,0
477,0.0,0
478,0.05,1
479,1.0,1
480,0.25,1
481,0.0,0
482,0.1,1
483,0.0,0
484,0.0,0
485,0.0,0
486,1.0,1
487,0.0,0
488,0.0,0
489,0.1,1
490,0.85,1
491,0.75,1
492,0.05,1
493,0.0,0
494,0.0,0
495,0.0,0
496,0.0,0
497,0.0,0
498,0.0,0
499,0.0,0
500,0.0,0
501,0.0,0
502,0.25,1
503,0.0,0
504,0.0,0
505,0.0,0
506,0.0,0
507,0.4,1
508,0.05,1
509,0.85,1
510,0.35,1
511,0.2,1
512,0.05,1
513,0.0,0
514,0.0,0
515,0.0,0
516,0.0,0
517,0.0,0
518,0.2,1
519,0.7,1
520,0.15,1
521,0.0,0
522,0.05,1
523,1.0,1
524,0.05,1
525,0.65,1
526,0.1,1
527,0.0,0
528,0.0,0
529,0.0,0
530,0.0,0
531,0.3,1
532,0.05,1
533,0.0,0
534,0.0,0
535,0.0,0
536,0.3,1
537,0.1,1
538,0.9,1
539,0.75,1
540,0.05,1
541,0.3,1
542,0.0,0
543,0.05,1
544,0.25,1
545,0.1,1
546,0.0,0
547,0.0,0
548,0.1,1
549,0.65,1
550,0.0,0
551,0.0,0
552,0.0,0
553,0.0,0
554,0.0,0
555,0.95,1
556,0.1,1
557,0.85,1
558,0.15,1
559,0.0,0
560,0.1,1
561,0.0,0
562,0.15,1
563,0.05,1
564,0.55,1
565,0.9,1
566,0.2,1
567,0.0,0
568,0.3,1
569,0.1,1
570,0.0,0
571,0.4,1
572,0.0,0
573,0.0,0
574,1.0,1
575,0.0,0
576,0.0,0
577,0.85,1
578,0.45,1
579,0.0,0
580,0.65,1
581,0.0,0
582,0.75,1
583,0.0,0
584,0.75,1
585,0.0,0
586,0.75,1
587,0.25,1
588,0.65,1
589,0.0,0
590,0.0,0
591,0.05,1
592,0.0,0
593,0.0,0
594,1.0,1
595,0.0,0
596,0.0,0
597,0.0,0
598,0.0,0
599,0.05,1
600,0.0,0
601,0.0,0
602,0.7,1
603,0.0,0
604,0.0,0
605,0.0,0
606,0.35,1
607,0.6,1
608,0.0,0
609,0.0,0
610,0.0,0
611,0.0,0
612,0.0,0
613,0.0,0
614,0.2,1
615,0.0,0
616,0.75,1
617,0.0,0
618,0.0,0
619,0.0,0
620,0.0,0
621,0.0,0
622,0.7,1
623,0.0,0
624,0.15,1
625,0.0,0
626,0.0,0
627,0.0,0
628,0.0,0
629,0.0,0
630,0.0,0
631,0.0,0
632,0.0,0
633,0.05,1
634,0.05,1
635,0.0,0
636,1.0,1
637,0.2,1
638,0.0,0
639,0.1,1
640,0.0,0
641,0.0,0
642,0.05,1
643,0.0,0
644,0.0,0
645,0.0,0
646,0.55,1
647,0.0,0
648,0.0,0
649,0.0,0
650,0.45,1
651,0.0,0
652,0.25,1
653,0.0,0
654,0.1,1
655,0.0,0
656,0.05,1
657,0.0,0
658,0.0,0
659,0.0,0
660,0.0,0
661,0.35,1
662,0.05,1
663,1.0,1
664,0.0,0
665,0.25,1
666,0.0,0
667,0.0,0
668,0.0,0
669,0.9,1
670,0.25,1
671,0.0,0
672,0.15,1
673,0.05,1
674,0.1,1
675,0.05,1
676,0.0,0
677,0.0,0
678,0.65,1
679,0.5,1
680,0.1,1
681,0.0,0
682,0.15,1
683,0.0,0
684,0.0,0
685,0.0,0
686,0.0,0
687,0.25,1
688,0.0,0
689,0.1,1
690,0.1,1
691,0.1,1
692,0.0,0
693,0.0,0
694,0.0,0
695,0.0,0
696,0.0,0
697,0.0,0
698,0.0,0
699,0.0,0
700,0.15,1
701,0.1,1
702,0.0,0
703,0.05,1
704,0.0,0
705,0.0,0
706,0.0,0
707,0.0,0
708,0.0,0
709,0.0,0
710,0.05,1
711,0.0,0
712,0.0,0
713,0.0,0
714,0.0,0
715,1.0,1
716,0.0,0
717,1.0,1
718,0.25,1
719,0.0,0
720,0.75,1
721,0.0,0
722,0.1,1
723,0.0,0
724,0.1,1
725,0.0,0
726,0.15,1
727,0.0,0
728,0.0,0
729,0.1,1
730,0.0,0
731,0.1,1
732,0.15,1
733,0.0,0
734,0.0,0
735,0.0,0
736,0.0,0
737,0.0,0
738,0.35,1
739,0.0,0
740,0.25,1
741,0.0,0
742,0.0,0
743,0.7,1
744,0.0,0
745,0.9,1
746,0.05,1
747,0.0,0
748,0.9,1
749,0.0,0
750,0.0,0
751,0.0,0
752,0.0,0
753,0.0,0
754,0.0,0
755,0.0,0
756,0.0,0
757,0.0,0
758,0.0,0
759,0.35,1
760,0.0,0
761,0.0,0
762,0.4,1
763,0.95,1
764,0.0,0
765,0.0,0
766,0.05,1
767,0.05,1
768,0.0,0
769,0.0,0
770,0.05,1
771,0.05,1
772,0.4,1
773,0.0,0
774,0.0,0
775,0.0,0
776,0.75,1
777,0.0,0
778,1.0,1
779,0.0,0
780,0.15,1
781,0.15,1
782,0.0,0
783,0.0,0
784,0.15,1
785,0.0,0
786,0.75,1
787,1.0,1
788,0.0,0
789,0.4,1
790,0.0,0
791,0.0,0
792,0.0,0
793,0.8,1
794,0.0,0
795,0.0,0
796,0.0,0
797,0.0,0
798,0.1,1
799,1.0,1
800,0.2,1
801,0.15,1
802,0.1,1
803,0.4,1
804,0.0,0
805,0.35,1
806,0.0,0
807,0.1,1
808,0.0,0
809,0.0,0
810,0.0,0
811,0.6,1
812,0.0,0
813,0.05,1
814,0.4,1
815,0.0,0
816,0.0,0
817,0.0,0
818,0.0,0
819,0.0,0
820,0.0,0
821,0.0,0
822,0.0,0
823,0.05,1
824,0.0,0
825,0.0,0
826,0.0,0
827,0.05,1
828,0.05,1
829,1.0,1
830,0.0,0
831,0.75,1
832,0.0,0
833,0.1,1
834,0.6,1
835,0.0,0
836,0.0,0
837,0.85,1
838,0.95,1
839,0.0,0
840,0.25,1
841,0.0,0
842,0.0,0
843,0.0,0
844,0.45,1
845,0.0,0
846,0.0,0
847,0.2,1
848,0.0,0
849,0.9,1
850,0.0,0
851,0.0,0
852,0.45,1
853,0.0,0
854,0.1,1
855,0.0,0
856,0.45,1
857,0.0,0
858,0.0,0
859,0.0,0
860,0.0,0
861,0.0,0
862,0.05,1
863,0.05,1
864,0.3,1
865,0.0,0
866,0.0,0
867,0.0,0
868,0.15,1
869,0.0,0
870,0.0,0
871,0.0,0
872,0.2,1
873,0.0,0
874,0.35,1
875,0.0,0
876,0.85,1
877,0.0,0
878,0.0,0
879,0.05,1
880,0.0,0
881,0.0,0
882,0.0,0
883,0.3,1
884,0.0,0
885,0.0,0
886,0.0,0
887,0.0,0
888,0.0,0
889,0.0,0
890,0.0,0
891,0.0,0
892,0.05,1
893,0.0,0
894,0.0,0
895,0.0,0
896,0.1,1
897,0.95,1
898,0.15,1
899,0.0,0
900,0.0,0
901,0.0,0
902,0.0,0
903,0.0,0
904,0.0,0
905,0.0,0
906,0.0,0
907,0.15,1
908,0.05,1
909,0.0,0
910,0.0,0
911,0.0,0
912,0.1,1
913,0.0,0
914,0.0,0
915,0.0,0
916,0.3,1
917,0.15,1
918,0.25,1
919,0.85,1
920,1.0,1
921,0.0,0
922,1.0,1
923,1.0,1
924,0.3,1
925,0.0,0
926,0.2,1
927,0.0,0
928,0.85,1
929,0.15,1
930,0.0,0
931,0.0,0
932,0.0,0
933,0.0,0
934,0.65,1
935,0.0,0
936,0.0,0
937,0.05,1
938,0.0,0
939,0.0,0
940,0.25,1
941,1.0,1
942,0.0,0
943,0.5,1
944,0.0,0
945,0.1,1
946,0.0,0
947,0.0,0
948,0.1,1
949,0.0,0
950,0.0,0
951,0.3,1
952,0.15,1
953,0.0,0
954,0.0,0
955,0.05,1
956,0.0,0
957,0.0,0
958,0.95,1
959,0.0,0
960,0.0,0
961,0.0,0
962,0.0,0
963,0.0,0
964,0.0,0
965,0.1,1
966,0.0,0
967,0.0,0
968,0.0,0
969,0.0,0
970,0.0,0
971,0.0,0
972,0.8,1
973,0.75,1
974,0.0,0
975,0.0,0
976,0.0,0
977,0.0,0
978,0.0,0
979,0.0,0
980,0.0,0
981,0.0,0
982,0.15,1
983,0.0,0
984,0.1,1
985,0.15,1
986,0.0,0
987,0.15,1
988,0.0,0
989,0.35,1
990,0.0,0
991,0.05,1
992,0.0,0
993,0.05,1
994,0.0,0
995,0.0,0
996,0.0,0
997,0.0,0
998,0.0,0
999,0.4,1
