sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,4.40625,-12.1875,0.76875
1,3.421875,-10.5,1.621875
2,2.078125,-9.1875,1.828125
3,4.28125,-12.9375,1.51875
4,1.265625,-6.15625,1.421875
5,5.125,-14.125,1.05
6,2.703125,-10.0625,1.5875
7,2.234375,-8.8125,1.703125
8,4.40625,-12.0,1.225
9,5.75,-12.8125,0.8
10,1.390625,-6.8125,2.03125
11,3.234375,-11.875,1.503125
12,1.226562,-5.8125,1.970313
13,1.367188,-6.25,1.960937
14,1.648438,-7.84375,1.939062
15,1.257812,-6.25,1.857813
16,2.703125,-10.875,1.53125
17,3.171875,-10.625,1.53125
18,1.976562,-8.6875,1.576563
19,0.617188,-3.109375,2.726562
20,3.609375,-11.75,1.159375
21,1.296875,-6.125,2.128125
22,3.296875,-11.0625,1.278125
23,4.375,-12.5,1.3625
24,1.914062,-8.3125,1.042188
25,3.390625,-11.625,1.13125
26,4.875,-12.25,1.2
27,1.289062,-6.375,1.826563
28,4.375,-12.625,0.975
29,4.90625,-13.5,1.11875
30,3.421875,-12.125,1.465625
31,2.328125,-8.75,1.746875
32,3.703125,-11.625,1.159375
33,4.40625,-12.25,1.30625
34,3.515625,-12.8125,1.215625
35,3.140625,-10.0,1.209375
36,3.03125,-10.25,1.0875
37,1.984375,-8.75,1.4
38,4.125,-13.125,1.1375
39,1.273438,-6.28125,1.970312
40,2.703125,-10.0625,1.4875
41,1.820312,-8.125,1.870313
42,2.625,-9.125,1.35
43,3.390625,-11.25,1.146875
44,1.851562,-7.625,1.520313
45,2.03125,-9.0625,1.865625
46,1.953125,-8.6875,1.953125
47,1.195312,-5.875,1.910938
48,4.34375,-12.0625,1.00625
49,1.773438,-7.53125,2.082812
50,2.03125,-8.8125,1.71875
51,3.9375,-12.125,1.41875
52,3.859375,-11.4375,1.284375
53,3.4375,-11.0,1.15
54,4.40625,-12.1875,1.28125
55,4.40625,-11.75,0.9625
56,1.710938,-8.0625,1.726562
57,3.265625,-11.25,1.446875
58,4.8125,-12.9375,1.4625
59,4.03125,-12.875,1.00625
60,1.234375,-5.8125,2.109375
61,2.90625,-9.9375,1.484375
62,3.765625,-11.0625,1.534375
63,2.609375,-10.3125,1.66875
64,1.828125,-8.4375,2.146875
65,0.914062,-4.5625,1.668751
66,3.109375,-11.9375,0.91875
67,1.492188,-6.96875,2.064062
68,3.703125,-12.3125,1.059375
69,5.125,-14.0,1.01875
70,2.703125,-9.375,1.871875
71,4.03125,-11.9375,1.18125
72,2.484375,-10.3125,1.815625
73,3.59375,-11.0,1.4
74,4.5,-12.125,0.89375
75,1.921875,-8.1875,1.85
76,3.5625,-10.5625,0.9875
77,1.726562,-7.84375,1.673438
78,1.15625,-5.46875,1.93125
79,3.65625,-12.3125,1.165625
80,1.734375,-7.625,1.953125
81,1.304688,-6.375,1.879687
82,1.21875,-5.96875,1.959375
83,4.9375,-12.3125,1.05
84,1.132812,-5.40625,1.901563
85,1.976562,-7.84375,1.298438
86,1.898438,-8.3125,1.885937
87,3.546875,-11.1875,1.553125
88,4.25,-11.375,1.0
89,2.96875,-10.3125,1.028125
90,1.671875,-7.71875,2.303125
91,1.703125,-7.90625,1.7
92,2.484375,-9.75,1.5125
93,3.796875,-11.75,0.940625
94,3.71875,-11.9375,1.33125
95,2.390625,-9.1875,1.634375
96,2.84375,-10.375,1.378125
97,1.945312,-8.1875,2.332813
98,1.796875,-8.25,1.915625
99,2.578125,-9.1875,1.834375
