sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,3.609375,-9.1875,0.5125
1,3.265625,-9.0625,1.1875
2,2.21875,-7.90625,1.459375
3,3.671875,-10.1875,1.290625
4,1.21875,-4.96875,1.278125
5,4.15625,-10.4375,0.8375
6,2.484375,-7.875,1.375
7,2.140625,-6.90625,1.325
8,3.875,-9.3125,1.05625
9,4.125,-9.1875,0.45
10,1.398438,-5.4375,1.667187
11,2.21875,-7.71875,1.240625
12,1.539062,-5.875,1.639063
13,1.984375,-7.09375,1.459375
14,1.75,-7.03125,1.634375
15,1.179688,-5.5,1.801562
16,2.25,-8.4375,1.35
17,3.046875,-8.8125,1.140625
18,1.921875,-6.8125,1.45
19,1.304688,-4.875,2.192187
20,3.03125,-9.0625,1.021875
21,1.570312,-5.6875,1.632813
22,2.90625,-8.375,1.171875
23,3.328125,-8.75,1.328125
24,1.773438,-7.0,0.751562
25,2.75,-9.0,1.0
26,3.828125,-9.1875,1.146875
27,1.28125,-5.1875,1.634375
28,4.03125,-10.0625,0.80625
29,3.640625,-9.3125,1.153125
30,2.796875,-8.75,1.253125
31,1.828125,-6.3125,1.55
32,2.6875,-7.71875,1.26875
33,4.03125,-9.875,1.0125
34,2.6875,-8.6875,1.0
35,2.640625,-7.4375,1.1
36,3.109375,-8.75,0.825
37,1.65625,-6.21875,1.24375
38,3.234375,-9.5,1.140625
39,1.40625,-5.46875,1.684375
40,2.59375,-8.875,1.196875
41,1.664062,-5.8125,1.639063
42,2.15625,-6.34375,1.19375
43,3.15625,-9.0,1.071875
44,2.015625,-6.59375,1.24375
45,2.140625,-7.4375,1.48125
46,2.1875,-7.59375,1.525
47,1.523438,-5.84375,1.498437
48,3.65625,-9.0625,0.70625
49,2.15625,-7.15625,1.58125
50,2.203125,-7.875,1.375
51,3.3125,-9.4375,1.20625
52,3.921875,-10.0625,0.828125
53,3.0,-8.8125,0.965625
54,3.6875,-9.3125,1.19375
55,4.21875,-10.3125,0.76875
56,1.726562,-6.90625,1.473438
57,2.671875,-8.5625,1.3625
58,3.9375,-9.5625,1.225
59,3.34375,-9.875,0.99375
60,1.460938,-5.65625,1.767187
61,2.46875,-7.5,1.134375
62,3.296875,-8.875,1.328125
63,2.1875,-7.46875,1.415625
64,2.296875,-7.71875,1.765625
65,1.367188,-5.40625,1.365624
66,2.34375,-8.5625,0.75
67,1.664062,-6.1875,1.717188
68,3.625,-10.125,0.778125
69,4.15625,-10.8125,0.9
70,2.640625,-7.96875,1.45
71,3.265625,-8.6875,1.059375
72,2.234375,-7.4375,1.359375
73,2.90625,-8.3125,1.29375
74,3.609375,-9.25,0.953125
75,2.171875,-7.125,1.440625
76,2.859375,-7.53125,0.95
77,1.75,-6.5625,1.44375
78,1.1875,-4.8125,1.76875
79,2.796875,-8.625,1.103125
80,1.773438,-6.125,1.632812
81,1.585938,-6.125,1.607812
82,1.570312,-5.90625,1.614063
83,3.984375,-9.875,1.009375
84,1.070312,-4.5,1.629688
85,1.859375,-6.78125,1.015625
86,1.570312,-6.03125,1.795313
87,2.984375,-8.375,1.459375
88,4.15625,-9.875,0.775
89,2.6875,-8.0625,0.89375
90,1.648438,-6.125,1.904687
91,1.921875,-7.125,1.43125
92,2.203125,-8.1875,1.315625
93,3.109375,-8.8125,0.89375
94,2.859375,-8.5625,1.35625
95,2.09375,-6.96875,1.55625
96,2.46875,-8.625,1.24375
97,2.40625,-7.6875,1.7375
98,1.71875,-6.53125,1.590625
99,2.53125,-7.6875,1.45
100,3.859375,-9.5,1.209375
101,2.671875,-8.125,0.775
102,3.75,-10.0625,0.90625
103,3.0625,-6.90625,-1.059375
104,4.15625,-9.6875,1.2125
105,2.640625,-8.0625,1.0875
106,0.875,-4.28125,0.570313
107,1.546875,-6.25,1.765625
108,3.984375,-10.5,1.146875
109,1.90625,-6.5625,1.175
110,1.78125,-6.3125,2.0625
111,1.75,-6.5625,1.10625
112,2.90625,-8.1875,1.38125
113,3.25,-9.1875,1.4375
114,1.59375,-5.8125,1.765625
115,1.851562,-6.53125,1.745313
116,1.601562,-6.1875,1.707813
117,2.78125,-8.75,1.428125
118,3.21875,-8.5625,1.10625
119,3.390625,-9.75,1.265625
120,2.15625,-6.59375,1.409375
121,2.265625,-8.4375,1.503125
122,4.21875,-9.9375,1.16875
123,2.296875,-7.46875,1.196875
124,2.546875,-8.75,1.49375
