sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,2.4375,-10.125,1.69375
1,1.726562,-7.5,1.592188
2,1.4375,-6.875,2.23125
3,1.507812,-6.53125,2.248438
4,1.703125,-7.21875,1.8
5,0.738281,-3.65625,2.367969
6,0.816406,-4.0625,2.233594
7,5.0,-13.625,1.025
8,0.523438,-2.59375,2.823437
9,2.15625,-7.9375,1.946875
10,3.484375,-11.25,1.271875
11,0.726562,-3.671875,2.315625
12,2.65625,-10.0,1.5875
13,4.4375,-12.75,1.40625
14,1.789062,-8.0,1.870313
15,0.765625,-3.828125,2.0
16,2.953125,-10.375,1.815625
17,1.210938,-5.96875,1.626562
18,1.015625,-4.65625,2.3125
19,1.078125,-5.34375,1.8625
20,4.71875,-12.3125,1.125
21,1.273438,-6.0625,1.745312
22,1.03125,-5.0,2.403125
23,1.710938,-7.65625,1.967187
24,0.675781,-3.265625,2.574219
25,3.59375,-11.9375,1.31875
26,2.484375,-8.375,1.834375
27,2.515625,-9.125,1.946875
28,3.59375,-10.9375,1.10625
29,1.75,-7.28125,1.803125
30,3.390625,-11.0,1.778125
31,3.5625,-11.1875,1.45625
32,4.75,-13.8125,1.36875
33,0.494141,-2.421875,2.494922
34,0.488281,-2.375,2.883594
35,1.007812,-4.8125,1.945313
36,2.90625,-10.25,1.1625
37,1.75,-7.0,1.9
38,1.578125,-7.03125,2.375
39,4.84375,-13.6875,0.94375
40,4.4375,-14.0,1.28125
41,3.484375,-11.0,1.421875
42,3.796875,-12.1875,0.790625
43,2.0625,-9.1875,1.48125
44,0.910156,-4.5,2.492969
45,1.203125,-5.90625,1.959375
46,2.421875,-9.1875,1.91875
47,0.851562,-4.1875,2.357813
48,2.90625,-10.375,1.48125
49,1.125,-5.625,2.35625
50,2.71875,-10.0,1.371875
51,1.789062,-8.125,2.135938
52,0.714844,-3.578125,1.861719
53,2.4375,-9.125,1.746875
54,1.453125,-6.59375,2.08125
55,4.53125,-13.375,0.8625
56,3.03125,-10.25,1.428125
57,0.570312,-2.84375,2.429688
58,2.15625,-8.625,1.2375
59,4.5,-13.5,1.08125
60,0.734375,-3.546875,2.85
61,1.898438,-8.5625,2.095312
62,1.039062,-5.1875,1.673438
63,0.474609,-2.359375,2.503516
64,0.742188,-3.609375,2.857812
65,3.15625,-10.9375,1.34375
66,4.875,-13.375,1.00625
67,1.78125,-8.0,1.453125
68,0.976562,-4.8125,1.992188
69,1.820312,-7.375,1.970313
70,2.484375,-9.8125,1.540625
71,3.28125,-10.875,1.34375
72,1.835938,-8.3125,1.748437
73,1.859375,-7.9375,1.496875
74,0.914062,-4.4375,2.576563
75,1.851562,-7.9375,1.889063
76,3.09375,-11.0625,0.859375
77,2.46875,-9.875,1.396875
78,5.9375,-14.375,0.75625
79,0.699219,-3.515625,2.460156
80,0.972656,-4.875,2.164844
81,1.539062,-7.25,1.823438
82,2.890625,-10.5625,2.14375
83,2.171875,-8.3125,2.109375
84,1.414062,-6.40625,2.301563
85,2.484375,-9.0,1.93125
86,0.960938,-4.84375,2.526562
87,3.515625,-11.9375,1.565625
88,0.53125,-2.640625,2.290625
89,2.359375,-8.625,1.63125
90,1.257812,-6.15625,2.135938
91,1.867188,-8.0625,1.779687
92,1.242188,-6.03125,1.864062
93,1.132812,-5.53125,1.642188
94,2.15625,-8.8125,1.8625
95,4.15625,-12.5625,0.86875
96,0.498047,-2.484375,2.830078
97,0.851562,-4.1875,2.520313
98,3.0,-10.875,1.359375
99,2.3125,-9.0625,1.95625
