sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,4.40625,-12.1875,0.7875
1,3.4375,-10.5625,1.63125
2,2.09375,-9.25,1.828125
3,4.3125,-13.0,1.53125
4,1.265625,-6.15625,1.434375
5,5.09375,-14.125,1.1125
6,2.71875,-10.0625,1.59375
7,2.265625,-8.875,1.69375
8,4.375,-11.9375,1.28125
9,5.8125,-13.0,0.84375
10,1.382812,-6.78125,2.054688
11,3.21875,-11.8125,1.534375
12,1.242188,-5.90625,1.973437
13,1.382812,-6.34375,1.954688
14,1.65625,-7.875,1.946875
15,1.265625,-6.28125,1.865625
16,2.71875,-10.9375,1.534375
17,3.171875,-10.6875,1.540625
18,2.0,-8.8125,1.58125
19,0.625,-3.15625,2.746875
20,3.625,-11.75,1.15625
21,1.296875,-6.125,2.140625
22,3.3125,-11.125,1.290625
23,4.40625,-12.5625,1.35
24,1.921875,-8.375,1.059375
25,3.40625,-11.5625,1.128125
26,4.84375,-12.1875,1.25
27,1.304688,-6.4375,1.835937
28,4.40625,-12.6875,0.96875
29,4.9375,-13.5,1.125
30,3.4375,-12.25,1.475
31,2.359375,-8.875,1.7375
32,3.734375,-11.75,1.146875
33,4.4375,-12.25,1.31875
34,3.546875,-13.0,1.209375
35,3.1875,-10.0625,1.190625
36,3.03125,-10.3125,1.10625
37,1.992188,-8.75,1.404687
38,4.1875,-13.25,1.0875
39,1.289062,-6.375,1.973438
40,2.71875,-10.125,1.4875
41,1.84375,-8.1875,1.8625
42,2.625,-9.0625,1.378125
43,3.40625,-11.25,1.15625
44,1.867188,-7.625,1.523437
45,2.03125,-9.0625,1.8875
46,1.96875,-8.6875,1.95625
47,1.1875,-5.90625,1.928125
48,4.375,-12.125,0.9875
49,1.765625,-7.53125,2.10625
50,2.046875,-8.875,1.721875
51,3.96875,-12.1875,1.41875
52,3.875,-11.5625,1.28125
53,3.46875,-11.0625,1.1375
54,4.46875,-12.1875,1.2625
55,4.4375,-11.8125,0.94375
56,1.726562,-8.0625,1.723438
57,3.28125,-11.3125,1.45625
58,4.8125,-12.9375,1.48125
59,4.03125,-12.9375,1.05
60,1.25,-5.875,2.1125
61,2.921875,-10.0625,1.496875
62,3.796875,-11.1875,1.528125
63,2.640625,-10.375,1.665625
64,1.851562,-8.5625,2.142188
65,0.914062,-4.5625,1.682813
66,3.109375,-11.9375,0.934375
67,1.507812,-7.03125,2.060938
68,3.703125,-12.3125,1.065625
69,5.15625,-14.125,1.025
70,2.734375,-9.4375,1.865625
71,4.0625,-12.0625,1.175
72,2.5,-10.4375,1.828125
73,3.640625,-11.125,1.384375
74,4.5,-12.125,0.925
75,1.953125,-8.25,1.85
76,3.59375,-10.5625,0.98125
77,1.75,-7.9375,1.6625
78,1.164062,-5.5,1.935938
79,3.65625,-12.375,1.171875
80,1.757812,-7.71875,1.948438
81,1.3125,-6.40625,1.884375
82,1.234375,-6.03125,1.9625
83,4.9375,-12.375,1.08125
84,1.140625,-5.46875,1.9125
85,1.992188,-7.90625,1.301562
86,1.914062,-8.375,1.889063
87,3.5625,-11.25,1.5625
88,4.25,-11.375,1.00625
89,2.984375,-10.375,1.040625
90,1.671875,-7.75,2.33125
91,1.726562,-8.0,1.692188
92,2.5,-9.75,1.5125
93,3.8125,-11.75,0.9375
94,3.734375,-12.0625,1.340625
95,2.40625,-9.3125,1.6375
96,2.875,-10.5,1.371875
97,1.945312,-8.1875,2.360938
98,1.796875,-8.25,1.9375
99,2.609375,-9.3125,1.821875
