sample_idx,mia_loss,mia_min_k,mia_neighborhood
0,3.171875,-8.3125,0.46875
1,2.703125,-7.96875,1.08125
2,1.632812,-6.40625,1.482813
3,3.0,-8.5,1.215625
4,0.957031,-4.0,1.114844
5,3.640625,-9.0,0.790625
6,1.921875,-6.5,1.278125
7,1.78125,-5.96875,1.215625
8,3.125,-8.375,1.078125
9,3.984375,-8.375,0.428125
10,0.976562,-4.46875,1.665626
11,2.046875,-6.96875,1.078125
12,1.023438,-4.3125,1.598437
13,1.109375,-5.0,1.640625
14,1.234375,-5.40625,1.628125
15,1.054688,-4.875,1.507812
16,1.84375,-7.28125,1.15
17,2.359375,-7.53125,1.121875
18,1.507812,-6.0625,1.373438
19,0.5625,-2.796875,2.160937
20,2.6875,-7.96875,0.896875
21,1.085938,-4.65625,1.612499
22,2.34375,-7.1875,1.0625
23,2.859375,-7.34375,1.20625
24,1.4375,-5.71875,0.767187
25,2.234375,-7.25,0.94375
26,3.46875,-7.875,0.921875
27,0.886719,-4.0625,1.575781
28,3.59375,-9.25,0.76875
29,3.1875,-7.9375,1.04375
30,2.21875,-7.40625,1.203125
31,1.632812,-5.8125,1.423438
32,2.328125,-6.78125,1.05
33,3.28125,-8.3125,1.03125
34,2.359375,-7.71875,0.86875
35,2.25,-6.6875,0.9875
36,2.453125,-7.4375,0.846875
37,1.320312,-5.28125,1.146875
38,2.671875,-7.625,0.984375
39,0.921875,-4.28125,1.6625
40,2.03125,-6.90625,1.15625
41,1.164062,-4.5,1.554688
42,1.859375,-5.4375,1.1
43,2.765625,-8.0625,0.93125
44,1.757812,-5.78125,1.114063
45,1.578125,-6.3125,1.525
46,1.609375,-6.5,1.459375
47,0.914062,-4.15625,1.551563
48,3.09375,-7.84375,0.6875
49,1.351562,-5.6875,1.785938
50,1.617188,-6.15625,1.329687
51,2.84375,-8.0,1.028125
52,3.0625,-8.3125,0.8625
53,2.453125,-7.4375,0.953125
54,2.796875,-7.25,1.26875
55,3.46875,-9.3125,0.81875
56,1.34375,-5.78125,1.353125
57,2.234375,-7.15625,1.20625
58,3.234375,-8.0,1.23125
59,3.015625,-9.0625,0.859375
60,1.039062,-4.65625,1.775
61,1.976562,-5.96875,1.098438
62,2.734375,-7.59375,1.203125
63,1.882812,-6.53125,1.248438
64,1.492188,-6.125,1.835937
65,0.785156,-3.734375,1.369531
66,1.992188,-6.9375,0.695312
67,1.210938,-5.28125,1.645312
68,2.9375,-8.25,0.796875
69,3.65625,-9.25,0.790625
70,2.234375,-6.84375,1.375
71,2.828125,-7.75,1.021875
72,1.65625,-6.46875,1.465625
73,2.609375,-7.21875,1.1
74,3.125,-7.9375,0.9
75,1.5,-5.5625,1.492187
76,2.484375,-6.59375,0.8125
77,1.203125,-4.96875,1.421875
78,0.886719,-3.984375,1.575781
79,2.5625,-7.65625,0.953125
80,1.21875,-4.84375,1.540625
81,1.085938,-4.71875,1.490624
82,0.824219,-3.84375,1.750781
83,3.484375,-8.5625,0.93125
84,0.796875,-3.453125,1.4125
85,1.476562,-5.46875,1.004688
86,1.414062,-5.5,1.542188
87,2.578125,-7.46875,1.3
88,3.703125,-8.8125,0.70625
89,2.28125,-6.9375,0.80625
90,1.179688,-5.0,1.885937
91,1.3125,-5.59375,1.421875
92,1.820312,-6.3125,1.160938
93,2.578125,-7.375,0.86875
94,2.484375,-7.21875,1.2
95,1.757812,-5.78125,1.373438
96,2.09375,-7.65625,1.10625
97,1.578125,-6.28125,1.78125
98,1.171875,-5.125,1.621875
99,2.09375,-6.9375,1.4125
100,3.296875,-8.125,1.121875
101,2.421875,-7.25,0.75
102,3.109375,-8.3125,0.89375
103,1.867188,-4.0625,-0.309375
104,3.59375,-8.3125,1.13125
105,2.21875,-6.96875,1.05625
106,0.8125,-3.984375,0.548438
107,1.117188,-5.25,1.845312
108,3.453125,-8.875,0.984375
109,1.453125,-5.40625,1.11875
110,1.1875,-5.25,2.13125
111,1.296875,-5.25,1.13125
112,2.375,-6.96875,1.3625
113,2.609375,-7.59375,1.346875
114,0.679688,-3.328125,2.015624
115,1.265625,-5.5625,1.678125
116,1.21875,-5.3125,1.625
117,2.0,-6.875,1.471875
118,2.75,-7.46875,0.984375
119,2.984375,-8.25,1.08125
120,1.710938,-5.78125,1.270312
121,1.578125,-6.5625,1.571875
122,3.546875,-8.4375,1.134375
123,1.84375,-6.25,1.078125
124,2.21875,-7.75,1.275
125,3.09375,-7.71875,0.5625
126,1.585938,-6.375,0.504687
127,1.3125,-5.03125,1.073438
128,1.476562,-6.375,1.492188
129,2.859375,-7.71875,1.09375
130,2.546875,-7.59375,1.0875
131,2.515625,-7.875,0.96875
132,2.59375,-8.0625,0.709375
133,3.0625,-8.125,0.909375
134,2.78125,-8.3125,1.215625
135,1.734375,-6.65625,1.121875
136,2.765625,-8.0625,1.040625
137,2.75,-7.6875,1.178125
138,2.65625,-7.34375,0.94375
139,3.171875,-7.78125,1.165625
140,2.328125,-7.40625,0.9875
141,2.03125,-7.15625,1.26875
142,2.6875,-7.90625,0.95
143,2.609375,-8.0625,0.996875
144,2.1875,-7.0,0.840625
145,2.171875,-7.40625,1.159375
146,1.164062,-5.34375,1.707813
147,0.925781,-4.15625,1.808594
148,2.578125,-8.375,1.415625
149,1.960938,-7.0625,1.110937
150,2.578125,-7.5,1.190625
151,1.15625,-4.71875,1.796875
152,1.460938,-5.40625,1.542187
153,1.929688,-7.0,1.098437
154,1.320312,-5.34375,1.370313
155,3.109375,-8.4375,0.615625
156,3.28125,-8.125,1.028125
157,2.078125,-6.875,1.64375
158,2.265625,-7.5625,1.2
159,1.585938,-5.71875,1.254687
160,1.210938,-4.4375,0.901562
161,2.796875,-7.78125,1.13125
162,1.523438,-5.75,1.042187
163,2.078125,-6.65625,1.140625
164,2.390625,-7.375,1.346875
165,0.878906,-3.9375,0.982032
166,1.726562,-5.84375,0.839063
167,3.9375,-8.5625,0.61875
168,1.484375,-5.5625,0.64375
169,2.0625,-6.46875,1.11875
170,2.234375,-7.3125,0.9375
171,1.15625,-5.09375,0.953125
172,1.289062,-5.5625,1.445313
173,1.3125,-5.8125,1.39375
174,3.296875,-7.84375,1.209375
175,1.476562,-5.71875,1.110938
176,2.15625,-6.9375,1.065625
177,1.304688,-5.625,1.757812
178,0.267578,-1.320312,2.076172
179,1.96875,-6.65625,1.284375
180,2.78125,-8.1875,1.234375
181,1.601562,-6.0625,1.145313
182,2.234375,-7.28125,1.371875
183,1.570312,-5.59375,1.123438
184,1.820312,-6.9375,1.451563
185,1.945312,-6.40625,1.051563
186,1.960938,-6.875,1.067187
187,1.40625,-5.9375,1.339062
188,2.796875,-7.25,1.103125
189,1.4375,-6.40625,1.684375
190,2.828125,-7.96875,0.8625
191,1.460938,-6.15625,1.523437
192,3.296875,-8.5625,0.978125
193,2.5625,-7.375,0.925
194,2.8125,-8.625,0.26875
195,1.234375,-4.875,1.50625
196,2.46875,-7.75,1.04375
197,1.007812,-4.4375,1.479688
198,1.828125,-6.625,1.309375
199,1.367188,-4.78125,0.770312
200,3.25,-8.375,0.653125
201,1.890625,-6.34375,1.24375
202,1.867188,-6.71875,0.457812
203,0.792969,-3.71875,1.925781
204,1.507812,-5.625,1.501563
205,1.9375,-6.875,1.425
206,0.875,-3.84375,1.770312
207,1.117188,-4.78125,1.274999
208,1.414062,-5.9375,1.704688
209,1.023438,-4.9375,1.420312
210,0.820312,-3.828125,1.823438
211,2.078125,-7.03125,0.959375
212,1.632812,-6.0,1.170313
213,0.738281,-3.28125,1.380469
214,0.839844,-3.8125,1.603906
215,1.367188,-6.25,1.039062
216,4.0625,-9.6875,0.70625
217,1.273438,-4.96875,1.510937
218,3.546875,-9.3125,0.890625
219,1.242188,-4.6875,0.951562
220,1.976562,-6.5625,1.023438
221,1.09375,-4.59375,1.725
222,3.46875,-8.6875,1.053125
223,0.6875,-3.15625,1.848437
224,2.34375,-7.65625,1.165625
225,1.429688,-5.1875,1.189062
226,1.28125,-4.90625,1.014063
227,1.90625,-6.65625,1.203125
228,1.476562,-5.9375,1.873438
229,1.34375,-4.96875,1.36875
230,1.617188,-5.875,1.423437
231,2.0625,-7.0625,1.321875
232,2.28125,-7.9375,0.6625
233,1.8125,-6.3125,1.61875
234,2.734375,-8.0,1.184375
235,2.859375,-7.65625,1.075
236,2.28125,-7.4375,0.759375
237,2.484375,-7.5,0.96875
238,1.71875,-6.6875,1.5625
239,1.171875,-5.25,1.8125
240,2.90625,-8.0,0.825
241,1.945312,-6.5625,1.273438
242,1.570312,-6.46875,1.276563
243,1.578125,-6.09375,0.551563
244,2.46875,-7.34375,1.309375
245,0.640625,-3.171875,1.91875
246,1.726562,-5.875,1.048438
247,2.8125,-7.125,0.740625
248,1.859375,-6.375,0.746875
249,3.046875,-8.75,0.821875
250,1.578125,-5.5625,1.153125
251,2.796875,-8.1875,1.315625
252,1.851562,-6.34375,1.351563
253,1.875,-6.40625,1.453125
254,1.6875,-6.75,1.596875
255,1.328125,-5.53125,1.896875
256,2.046875,-7.25,1.58125
257,1.953125,-6.5625,1.14375
258,2.09375,-6.9375,1.021875
259,2.1875,-7.21875,1.125
260,1.929688,-6.09375,1.204687
261,2.375,-7.5625,1.103125
262,2.5625,-7.625,1.059375
263,2.34375,-7.125,1.225
264,1.984375,-7.0625,0.9625
265,2.796875,-7.375,0.965625
