sample_idx,cdd_score,cdd_memorized
287,0.0,0
288,0.0,0
289,0.1,1
290,0.0,0
291,0.55,1
292,0.0,0
293,0.6,1
294,0.0,0
295,0.05,1
296,0.3,1
297,0.15,1
298,0.05,1
299,0.0,0
300,0.0,0
301,0.0,0
302,0.0,0
303,0.0,0
304,0.2,1
305,0.1,1
306,0.0,0
307,0.0,0
308,0.0,0
309,0.05,1
310,0.3,1
311,0.0,0
312,0.0,0
313,0.05,1
314,0.0,0
315,0.0,0
316,0.0,0
317,0.95,1
318,0.0,0
319,0.2,1
320,0.0,0
321,0.35,1
322,0.0,0
323,0.0,0
324,0.0,0
325,0.05,1
326,0.05,1
327,0.0,0
328,0.0,0
329,0.0,0
330,0.0,0
331,0.0,0
332,0.05,1
333,0.7,1
334,0.4,1
335,0.1,1
336,0.0,0
337,0.0,0
338,0.0,0
339,0.0,0
340,0.05,1
341,0.0,0
342,0.0,0
343,0.0,0
344,0.0,0
345,0.0,0
346,0.0,0
347,0.05,1
348,0.0,0
349,0.0,0
350,0.7,1
351,1.0,1
352,0.0,0
353,0.0,0
354,0.0,0
355,0.0,0
356,0.3,1
357,0.1,1
358,0.0,0
359,0.15,1
360,0.0,0
361,0.0,0
362,0.0,0
363,1.0,1
364,0.15,1
365,0.45,1
366,1.0,1
367,0.0,0
368,0.0,0
369,0.0,0
370,0.0,0
371,0.05,1
372,0.1,1
373,0.0,0
374,0.0,0
375,0.0,0
376,0.05,1
377,0.0,0
378,0.35,1
379,0.15,1
380,0.05,1
381,0.0,0
382,0.0,0
383,0.0,0
384,0.0,0
385,0.2,1
386,0.0,0
387,0.05,1
388,0.0,0
389,0.0,0
390,0.0,0
391,0.0,0
392,0.0,0
393,0.0,0
394,0.1,1
395,0.1,1
396,0.0,0
397,0.0,0
398,0.95,1
399,0.25,1
400,0.1,1
401,0.35,1
402,1.0,1
403,0.0,0
404,0.0,0
405,0.0,0
406,0.0,0
407,0.1,1
408,0.3,1
409,0.0,0
410,1.0,1
411,0.05,1
412,0.0,0
413,0.25,1
414,0.0,0
415,0.0,0
416,0.0,0
417,0.0,0
418,0.05,1
419,1.0,1
420,0.0,0
421,0.0,0
422,0.0,0
423,0.0,0
424,0.05,1
425,0.0,0
426,0.55,1
427,0.0,0
428,0.0,0
429,0.2,1
430,0.0,0
431,0.0,0
432,0.3,1
433,0.05,1
434,0.0,0
435,0.0,0
436,0.2,1
437,1.0,1
438,0.0,0
439,0.2,1
440,0.05,1
441,0.1,1
442,1.0,1
443,0.0,0
444,0.05,1
445,0.0,0
446,0.1,1
447,0.0,0
448,0.0,0
449,0.0,0
450,0.65,1
451,0.0,0
452,0.0,0
453,0.0,0
454,0.0,0
455,0.0,0
456,0.75,1
457,0.65,1
458,0.2,1
459,0.3,1
460,0.1,1
461,0.0,0
462,0.0,0
463,0.0,0
464,0.0,0
465,0.0,0
466,0.0,0
467,0.0,0
468,0.05,1
469,0.1,1
470,0.7,1
471,0.0,0
472,0.0,0
473,0.0,0
474,0.0,0
475,0.0,0
476,0.0,0
477,0.05,1
478,0.0,0
479,0.0,0
480,0.0,0
481,0.0,0
482,0.05,1
483,0.95,1
484,0.0,0
485,0.0,0
486,0.2,1
487,0.0,0
488,0.05,1
489,0.0,0
490,0.0,0
491,0.0,0
492,0.0,0
493,0.05,1
494,0.0,0
495,0.95,1
496,0.0,0
497,0.0,0
498,0.05,1
499,0.05,1
500,0.0,0
501,0.0,0
502,0.1,1
503,0.05,1
504,0.0,0
505,0.0,0
506,0.0,0
507,0.35,1
508,0.0,0
509,0.0,0
510,0.95,1
511,0.35,1
512,0.1,1
513,0.0,0
514,0.0,0
515,0.0,0
516,0.0,0
517,0.4,1
518,0.0,0
519,0.05,1
520,0.2,1
521,0.0,0
522,0.4,1
523,0.05,1
524,0.0,0
525,0.0,0
526,0.0,0
527,0.0,0
528,0.0,0
529,0.0,0
530,0.0,0
531,1.0,1
532,0.0,0
533,0.0,0
534,0.15,1
535,0.0,0
536,0.0,0
537,0.0,0
538,0.0,0
539,0.0,0
540,0.0,0
541,0.0,0
542,0.0,0
543,0.05,1
544,0.0,0
545,0.1,1
546,0.0,0
547,0.05,1
548,0.0,0
549,0.0,0
550,0.5,1
551,0.2,1
552,0.0,0
553,0.0,0
554,0.0,0
555,0.5,1
556,0.05,1
557,0.05,1
558,0.0,0
559,0.0,0
560,0.8,1
561,0.55,1
562,0.0,0
563,0.15,1
564,0.0,0
565,0.0,0
566,0.1,1
567,0.05,1
568,0.45,1
569,0.1,1
570,0.3,1
571,0.0,0
572,0.1,1
573,0.0,0
574,0.5,1
575,0.0,0
576,1.0,1
577,0.0,0
578,0.0,0
579,0.0,0
580,0.0,0
581,0.0,0
582,0.0,0
583,0.05,1
584,0.1,1
585,0.0,0
586,0.0,0
587,0.0,0
588,0.0,0
589,0.0,0
590,0.0,0
591,0.0,0
592,0.0,0
593,0.0,0
594,0.0,0
595,0.0,0
596,0.1,1
597,0.0,0
598,0.0,0
599,0.05,1
600,0.0,0
601,0.0,0
602,0.0,0
603,0.0,0
604,0.0,0
605,0.0,0
606,0.0,0
607,0.7,1
608,0.0,0
609,0.0,0
610,0.0,0
611,0.0,0
612,0.0,0
613,1.0,1
614,0.0,0
615,0.0,0
616,1.0,1
617,0.3,1
618,0.0,0
619,0.0,0
620,0.0,0
621,0.05,1
622,0.55,1
623,1.0,1
624,0.4,1
625,0.15,1
626,0.0,0
627,0.0,0
628,0.0,0
629,0.0,0
630,0.0,0
631,0.0,0
632,0.15,1
633,0.0,0
634,0.0,0
635,0.0,0
636,0.9,1
637,0.0,0
638,0.15,1
639,1.0,1
640,1.0,1
641,1.0,1
642,0.0,0
643,0.0,0
644,0.0,0
645,0.0,0
646,0.3,1
647,1.0,1
648,0.0,0
649,0.0,0
650,0.25,1
651,0.7,1
652,0.0,0
653,0.0,0
654,0.75,1
655,0.0,0
656,0.0,0
657,0.95,1
658,0.0,0
659,0.0,0
660,0.1,1
661,0.1,1
662,0.25,1
663,0.0,0
664,0.0,0
665,0.0,0
666,0.0,0
667,0.0,0
668,0.0,0
669,0.85,1
670,0.3,1
671,0.0,0
672,0.0,0
673,0.0,0
674,0.0,0
675,0.55,1
676,0.0,0
677,0.0,0
678,0.8,1
679,0.0,0
680,0.0,0
681,0.75,1
682,0.15,1
683,0.05,1
684,1.0,1
685,0.0,0
686,0.05,1
687,0.0,0
688,0.0,0
689,0.0,0
690,1.0,1
691,0.0,0
692,0.0,0
693,0.0,0
694,0.0,0
695,0.0,0
696,0.0,0
697,0.0,0
698,0.1,1
699,0.0,0
700,0.0,0
701,0.0,0
702,0.0,0
703,0.0,0
704,0.05,1
705,0.05,1
706,0.0,0
707,0.0,0
708,0.35,1
709,0.0,0
710,0.0,0
711,0.0,0
712,0.0,0
713,0.05,1
714,0.4,1
715,0.1,1
716,1.0,1
717,0.0,0
718,0.2,1
719,0.0,0
720,0.05,1
721,0.0,0
722,0.0,0
723,0.05,1
724,0.0,0
725,0.0,0
726,1.0,1
727,0.0,0
728,0.3,1
729,0.25,1
730,0.05,1
731,0.0,0
732,0.5,1
733,0.05,1
734,0.0,0
735,0.75,1
736,0.0,0
737,0.15,1
738,0.0,0
739,0.7,1
740,0.0,0
741,0.05,1
742,0.45,1
743,0.9,1
744,0.95,1
745,0.0,0
746,0.0,0
747,0.0,0
748,0.0,0
749,0.2,1
750,0.35,1
751,0.0,0
752,0.1,1
753,0.0,0
754,0.9,1
755,0.15,1
756,0.0,0
757,0.05,1
758,0.0,0
759,0.0,0
760,0.0,0
761,0.0,0
762,0.0,0
763,0.0,0
764,0.0,0
765,0.0,0
766,0.0,0
767,0.15,1
768,0.25,1
769,0.0,0
770,0.0,0
771,0.0,0
772,0.0,0
773,0.0,0
774,0.0,0
775,0.0,0
776,0.0,0
777,0.0,0
778,0.0,0
779,0.0,0
780,0.0,0
781,0.0,0
782,0.0,0
783,0.0,0
784,1.0,1
785,0.0,0
786,0.0,0
787,0.2,1
788,0.0,0
789,0.15,1
790,0.0,0
791,0.3,1
792,0.0,0
793,0.05,1
794,0.0,0
795,0.0,0
796,0.0,0
797,0.1,1
798,0.0,0
799,0.0,0
800,0.0,0
801,0.0,0
802,0.0,0
803,0.0,0
804,0.05,1
805,0.0,0
806,0.9,1
807,0.0,0
808,0.0,0
809,0.0,0
810,0.0,0
811,0.95,1
812,0.0,0
813,0.0,0
814,0.0,0
815,0.0,0
816,0.0,0
817,0.0,0
818,0.0,0
819,0.0,0
820,0.0,0
821,0.05,1
822,0.35,1
823,0.65,1
824,0.0,0
825,0.0,0
826,0.0,0
827,0.0,0
828,0.0,0
829,0.0,0
830,0.95,1
831,0.0,0
832,0.3,1
833,0.0,0
834,0.0,0
835,0.0,0
836,0.05,1
837,0.1,1
838,1.0,1
839,0.0,0
840,0.0,0
841,0.0,0
842,0.05,1
843,0.0,0
844,0.0,0
845,0.05,1
846,0.65,1
847,0.0,0
848,0.3,1
849,0.25,1
850,0.0,0
851,0.0,0
852,0.0,0
853,0.0,0
854,0.0,0
855,0.0,0
856,0.0,0
857,0.0,0
858,0.0,0
859,0.0,0
860,0.0,0
861,0.0,0
862,0.05,1
863,0.9,1
864,0.05,1
865,0.0,0
866,0.0,0
867,0.05,1
868,0.0,0
869,0.0,0
870,0.0,0
871,0.0,0
872,0.0,0
873,0.0,0
874,0.0,0
875,0.0,0
876,0.05,1
877,0.0,0
878,0.0,0
879,0.0,0
880,0.0,0
881,0.0,0
882,0.0,0
883,0.0,0
884,0.0,0
885,0.0,0
886,0.0,0
887,0.05,1
888,0.05,1
889,1.0,1
890,0.05,1
891,0.0,0
892,0.0,0
893,1.0,1
894,0.0,0
895,0.0,0
896,0.0,0
897,0.0,0
898,1.0,1
899,0.0,0
900,0.0,0
901,0.0,0
902,0.0,0
903,0.0,0
904,0.0,0
905,0.0,0
906,0.0,0
907,0.0,0
908,0.0,0
909,0.0,0
910,0.0,0
911,0.0,0
912,0.2,1
913,0.3,1
914,0.15,1
915,0.0,0
916,0.05,1
917,0.0,0
918,0.0,0
919,0.0,0
920,0.0,0
921,0.0,0
922,0.0,0
923,0.15,1
924,0.0,0
925,0.0,0
926,0.5,1
927,0.0,0
928,0.0,0
929,0.0,0
930,0.1,1
931,0.0,0
932,0.1,1
933,0.05,1
934,0.0,0
935,0.2,1
936,0.0,0
937,0.0,0
938,0.15,1
939,0.45,1
940,0.0,0
941,0.1,1
942,0.0,0
943,0.0,0
944,0.05,1
945,0.1,1
946,0.75,1
947,0.0,0
948,0.0,0
949,0.65,1
950,0.15,1
951,1.0,1
952,0.0,0
953,0.0,0
954,0.15,1
955,0.0,0
956,0.0,0
957,0.6,1
958,0.0,0
959,0.0,0
960,0.0,0
961,0.0,0
962,0.05,1
963,0.0,0
964,0.0,0
965,0.0,0
966,0.0,0
967,0.0,0
968,0.15,1
969,0.0,0
970,0.0,0
971,0.7,1
972,0.0,0
973,0.0,0
974,0.25,1
975,0.0,0
976,0.0,0
977,0.0,0
978,0.0,0
979,0.0,0
980,0.0,0
981,0.0,0
982,0.0,0
983,0.05,1
984,0.0,0
985,0.2,1
986,0.1,1
987,0.0,0
988,0.0,0
989,0.0,0
990,0.0,0
991,0.0,0
992,1.0,1
993,0.0,0
994,0.0,0
995,0.0,0
996,0.0,0
997,0.0,0
998,0.6,1
999,0.0,0
